,unit_id,pref_name,cluster,silhouette,shrinkage_class
0,mura:Akita:05201,Akita,0,-0.029607498051712873,stable
1,mura:Akita:05202,Akita,1,0.3526601138846288,shrinking
2,mura:Akita:05203,Akita,1,0.340031932739071,shrinking
3,mura:Akita:05204,Akita,1,0.3884818690939958,shrinking
4,mura:Akita:05206,Akita,0,-0.048893968885080394,severely_shrinking
5,mura:Akita:05207,Akita,1,0.36834641986513794,shrinking
6,mura:Akita:05209,Akita,1,0.4407817010291621,shrinking
7,mura:Akita:05210,Akita,1,0.2904675779396955,shrinking
8,mura:Akita:05211,Akita,0,-0.0729234719572263,stable
9,mura:Akita:05212,Akita,1,0.3986095166601001,shrinking
10,mura:Akita:05213,Akita,1,0.44664679411200264,severely_shrinking
11,mura:Akita:05214,Akita,0,-0.17247247863223875,shrinking
12,mura:Akita:05215,Akita,1,0.4179699502168827,severely_shrinking
13,mura:Akita:05303,Akita,1,0.3888091053297063,severely_shrinking
14,mura:Akita:05327,Akita,1,0.34253006182569823,severely_shrinking
15,mura:Akita:05346,Akita,1,0.3800732687501879,severely_shrinking
16,mura:Akita:05348,Akita,1,0.388182393324597,severely_shrinking
17,mura:Akita:05349,Akita,1,0.39315138951451506,severely_shrinking
18,mura:Akita:05361,Akita,1,0.4026053868320804,severely_shrinking
19,mura:Akita:05363,Akita,2,0.4374781922753909,severely_shrinking
20,mura:Akita:05366,Akita,2,0.123878603244468,severely_shrinking
21,mura:Akita:05368,Akita,1,0.17822966432282597,stable
22,mura:Akita:05434,Akita,1,0.20532465739947603,shrinking
23,mura:Akita:05463,Akita,1,0.40134512798470035,shrinking
24,mura:Akita:05464,Akita,1,0.16446589105422932,shrinking
25,mura:Aomori:02201,Aomori,0,0.000244155997643987,stable
26,mura:Aomori:02202,Aomori,1,0.22272468404578577,stable
27,mura:Aomori:02203,Aomori,0,0.09991244679039352,stable
28,mura:Aomori:02204,Aomori,1,0.36705785405332875,stable
29,mura:Aomori:02205,Aomori,1,0.30249905329689347,stable
30,mura:Aomori:02206,Aomori,1,0.20699007094993857,stable
31,mura:Aomori:02207,Aomori,0,0.14452675805586976,stable
32,mura:Aomori:02208,Aomori,0,0.1272245181134028,stable
33,mura:Aomori:02209,Aomori,1,0.27712588058336984,shrinking
34,mura:Aomori:02210,Aomori,1,0.27531214323084185,stable
35,mura:Aomori:02301,Aomori,1,0.2916510738237775,shrinking
36,mura:Aomori:02303,Aomori,0,-0.10524320952243335,severely_shrinking
37,mura:Aomori:02304,Aomori,1,0.09570440199549086,severely_shrinking
38,mura:Aomori:02307,Aomori,1,0.144951567460455,severely_shrinking
39,mura:Aomori:02321,Aomori,1,0.35177518132321994,severely_shrinking
40,mura:Aomori:02323,Aomori,1,0.20863911596844156,severely_shrinking
41,mura:Aomori:02343,Aomori,1,0.23707576835927616,shrinking
42,mura:Aomori:02361,Aomori,2,0.5787747731632882,stable
43,mura:Aomori:02362,Aomori,1,0.16012248678542534,severely_shrinking
44,mura:Aomori:02367,Aomori,2,0.6121303141246269,stable
45,mura:Aomori:02381,Aomori,2,0.5734801557942358,shrinking
46,mura:Aomori:02384,Aomori,2,0.6242075797706212,shrinking
47,mura:Aomori:02387,Aomori,1,0.21325183850068943,severely_shrinking
48,mura:Aomori:02401,Aomori,0,-0.08299583893431368,shrinking
49,mura:Aomori:02402,Aomori,1,0.34836483105435356,shrinking
50,mura:Aomori:02405,Aomori,0,-0.16356229223095103,stable
51,mura:Aomori:02406,Aomori,0,-0.027876976142206217,shrinking
52,mura:Aomori:02408,Aomori,1,0.24347421035938674,shrinking
53,mura:Aomori:02411,Aomori,0,0.08963457474104194,stable
54,mura:Aomori:02412,Aomori,0,0.023704688478130585,stable
55,mura:Aomori:02423,Aomori,0,0.1546880596013525,stable
56,mura:Aomori:02424,Aomori,0,0.09074462806086817,stable
57,mura:Aomori:02425,Aomori,0,0.09123871081208107,severely_shrinking
58,mura:Aomori:02426,Aomori,0,0.08494608986763993,severely_shrinking
59,mura:Aomori:02441,Aomori,1,0.30298318266271423,shrinking
60,mura:Aomori:02442,Aomori,1,0.3183836395657044,shrinking
61,mura:Aomori:02443,Aomori,1,0.36825659181175446,severely_shrinking
62,mura:Aomori:02445,Aomori,1,0.2727163677646495,shrinking
63,mura:Aomori:02446,Aomori,0,-0.03401551196593927,stable
64,mura:Aomori:02450,Aomori,1,0.2635686363350629,severely_shrinking
