cluster,n_units,NDVI_slope_mean,viirs_mean_slope_mean,S2_NDBI_contrast_slope_mean,NDVI_cv_mean,NDVI_seasonal_amp_mean,NDBI_seasonal_amp_mean,S2_NDBI_contrast_mean_mean,S2_NDBI_entropy_mean_mean,elderly_ratio_mean,household_size_mean,pop_total_mean,NDVI_slope_std,viirs_mean_slope_std,S2_NDBI_contrast_slope_std,NDVI_cv_std,NDVI_seasonal_amp_std,NDBI_seasonal_amp_std,S2_NDBI_contrast_mean_std,S2_NDBI_entropy_mean_std,elderly_ratio_std,household_size_std,pop_total_std
0,40,0.295849075,0.23732967500000002,-34.190991825000005,0.8405539131423254,0.437666875,0.40776015,158.35353371528055,5.5567365534183555,0.4091157772110063,2.703211998440172,27200.710347067514,0.11778589254374894,0.13770791582863356,36.453665460182364,0.20999245256468663,0.11611248048517384,0.1334188346776652,50.40616491925004,0.7653064117103737,0.05011126736790437,0.26117271784694585,32579.488749593675
1,4,0.20426325,-0.948447,-13.9751305,0.7601012944415682,0.30146850000000003,0.38228625,152.5770908436082,4.584826719502541,0.29887872258786163,2.301250338468311,211357.85874191223,0.07954890392027203,0.872940517741043,25.03974256209296,0.13544537236840432,0.11303000513285545,0.029839464700013193,61.93295738347094,1.629950856837998,0.02247321446810701,0.042167738302841325,119932.60815065065
2,7,0.3650682857142857,-0.18372485714285713,-193.69594857142857,0.9454169186207085,0.461055,0.3474844285714286,420.51901914228955,5.153202197824339,0.37135399028780947,2.8504981249213395,11585.00326037307,0.11814169384220273,0.12467644674172768,53.99374495160348,0.1499192814079829,0.1786669824673826,0.02817256586857236,95.84125814984722,0.7759854447854438,0.05827231924215774,0.17399793437528038,6767.88344163674
3,14,0.10635335714285714,0.05225521428571427,-64.90992778571429,2.331390563783075,0.20983835714285712,0.2842387142857143,186.1431083948584,4.530471057630896,0.4055455156709993,2.289011190654446,13066.575575548259,0.10202555893093813,0.2262553895736064,36.373791782443675,2.381893454486354,0.07331857141649,0.053849820354572954,59.14392548453436,1.1386792677050104,0.0833485007344797,0.1538682982107788,14748.69732271853
