,model,balanced_accuracy,accuracy,f1_weighted,f1_macro,precision_weighted,recall_weighted,cohen_kappa,matthews_corrcoef
45,Dummy (Stratified),0.39999999999999997,0.38461538461538464,0.35799755799755795,0.3693121693121693,0.35256410256410253,0.38461538461538464,0.07964601769911495,0.08183170883849714
46,Dummy (Stratified),0.4666666666666666,0.46153846153846156,0.44346764346764345,0.4433862433862434,0.4487179487179487,0.46153846153846156,0.19469026548672563,0.20003306604965967
47,Dummy (Stratified),0.06666666666666667,0.07692307692307693,0.08547008547008547,0.07407407407407407,0.09615384615384616,0.07692307692307693,-0.3805309734513276,-0.390973720006153
48,Dummy (Stratified),0.4666666666666666,0.46153846153846156,0.44346764346764345,0.4433862433862434,0.4487179487179487,0.46153846153846156,0.19469026548672574,0.20003306604965967
49,Dummy (Stratified),0.16666666666666666,0.15384615384615385,0.14945054945054945,0.1619047619047619,0.15384615384615385,0.15384615384615385,-0.26548672566371656,-0.27277236279499045
50,Logistic Regression,0.6,0.6153846153846154,0.6176387714849253,0.6178266178266177,0.7051282051282051,0.6153846153846154,0.4036697247706422,0.4334607234315054
51,Logistic Regression,0.5499999999999999,0.5384615384615384,0.5347985347985348,0.546031746031746,0.5435897435897435,0.5384615384615384,0.3035714285714285,0.30631873731649006
52,Logistic Regression,0.6333333333333333,0.6153846153846154,0.6095238095238094,0.6126984126984126,0.7230769230769231,0.6153846153846154,0.4347826086956522,0.46328082291318823
53,Logistic Regression,0.43333333333333335,0.46153846153846156,0.42716258100873483,0.4114774114774115,0.4487179487179487,0.46153846153846156,0.1651376146788991,0.17732484140379765
54,Logistic Regression,0.75,0.7692307692307693,0.7562437562437563,0.7435064935064934,0.7564102564102563,0.7692307692307693,0.6486486486486487,0.6546536707079771
55,Logistic Regression,0.5333333333333333,0.5384615384615384,0.5216783216783216,0.5151515151515151,0.6703296703296703,0.5384615384615384,0.3035714285714287,0.3313644996238165
56,Logistic Regression,0.6833333333333332,0.6923076923076923,0.6899766899766899,0.6868686868686869,0.7487179487179486,0.6923076923076923,0.5315315315315317,0.5466713710375621
57,Logistic Regression,0.7000000000000001,0.6923076923076923,0.7047619047619047,0.707936507936508,0.75,0.6923076923076923,0.5398230088495575,0.5546371376831473
58,Logistic Regression,0.7666666666666666,0.7692307692307693,0.758974358974359,0.7555555555555555,0.8205128205128205,0.7692307692307693,0.6517857142857142,0.6763900014532548
59,Logistic Regression,0.6666666666666666,0.6923076923076923,0.6717948717948719,0.6444444444444445,0.6923076923076923,0.6923076923076923,0.5357142857142857,0.5559369874958259
60,Logistic Regression,0.4666666666666666,0.46153846153846156,0.44102564102564096,0.4444444444444445,0.46153846153846156,0.46153846153846156,0.1875,0.19457794562353906
61,Logistic Regression,0.6833333333333332,0.6923076923076923,0.6923076923076923,0.6944444444444443,0.7582417582417583,0.6923076923076923,0.5272727272727273,0.5480484858633795
62,Logistic Regression,0.6833333333333332,0.6923076923076923,0.6863136863136863,0.6829004329004329,0.6923076923076923,0.6923076923076923,0.5315315315315315,0.5364523134968145
63,Logistic Regression,0.8333333333333334,0.8461538461538461,0.8282828282828282,0.8215488215488215,0.8743589743589744,0.8461538461538461,0.7657657657657657,0.78757739895242
64,Logistic Regression,0.6666666666666666,0.6923076923076923,0.6573426573426573,0.6363636363636364,0.7820512820512822,0.6923076923076923,0.5315315315315317,0.568993602985214
65,Logistic Regression,0.7833333333333333,0.7692307692307693,0.7663003663003664,0.7746031746031745,0.8012820512820512,0.7692307692307693,0.654867256637168,0.6728384948943098
66,Logistic Regression,0.7166666666666667,0.6923076923076923,0.6709401709401709,0.6851851851851851,0.6871794871794872,0.6923076923076923,0.543859649122807,0.5585812268712466
67,Logistic Regression,0.5333333333333333,0.5384615384615384,0.547008547008547,0.537037037037037,0.5653846153846154,0.5384615384615384,0.3097345132743363,0.3125
68,Logistic Regression,0.5333333333333333,0.5384615384615384,0.547008547008547,0.5370370370370371,0.5653846153846154,0.5384615384615384,0.3097345132743363,0.3125
69,Logistic Regression,0.6833333333333332,0.6923076923076923,0.6974358974358974,0.6888888888888888,0.7692307692307693,0.6923076923076923,0.5357142857142858,0.5559369874958259
70,Logistic Regression,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.3035714285714285,0.30357142857142855
71,Logistic Regression,0.5,0.46153846153846156,0.35244755244755244,0.38181818181818183,0.2857142857142857,0.46153846153846156,0.2222222222222222,0.26805548212375485
72,Logistic Regression,0.5333333333333333,0.5384615384615384,0.5256410256410257,0.5277777777777778,0.5494505494505494,0.5384615384615384,0.2909090909090909,0.30237157840738177
73,Logistic Regression,0.75,0.7692307692307693,0.7564102564102563,0.75,0.8131868131868132,0.7692307692307693,0.6454545454545455,0.6708869395913784
74,Logistic Regression,0.85,0.8461538461538461,0.8461538461538461,0.8425925925925926,0.8615384615384615,0.8461538461538461,0.7699115044247788,0.7767857142857143
75,SVM (Linear),0.39999999999999997,0.38461538461538464,0.41074481074481073,0.4264550264550264,0.4551282051282052,0.38461538461538464,0.07964601769911495,0.08183170883849714
76,SVM (Linear),0.5499999999999999,0.5384615384615384,0.5512820512820512,0.5555555555555555,0.6794871794871794,0.5384615384615384,0.3157894736842106,0.3546496828075953
77,SVM (Linear),0.6166666666666667,0.6153846153846154,0.6001498501498502,0.5876623376623377,0.663003663003663,0.6153846153846154,0.4298245614035088,0.45844472799613584
78,SVM (Linear),0.3333333333333333,0.3076923076923077,0.24864024864024864,0.26936026936026936,0.210989010989011,0.3076923076923077,-0.008620689655172376,-0.009746014694818131
79,SVM (Linear),0.6166666666666667,0.6153846153846154,0.6239316239316239,0.6203703703703703,0.6423076923076922,0.6153846153846154,0.424778761061947,0.42857142857142855
80,SVM (Linear),0.4166666666666667,0.38461538461538464,0.28717948717948716,0.3111111111111111,0.41958041958041964,0.38461538461538464,0.10344827586206895,0.16718346377260584
81,SVM (Linear),0.5333333333333333,0.5384615384615384,0.5284715284715283,0.527056277056277,0.5256410256410257,0.5384615384615384,0.29729729729729726,0.3000495990744895
82,SVM (Linear),0.6166666666666667,0.6153846153846154,0.6153846153846154,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.4196428571428571,0.41964285714285715
83,SVM (Linear),0.65,0.6153846153846154,0.564102564102564,0.5833333333333333,0.7692307692307693,0.6153846153846154,0.43965517241379315,0.5137121395661799
84,SVM (Linear),0.5833333333333334,0.5384615384615384,0.4201183431952663,0.4551282051282051,0.3675213675213675,0.5384615384615384,0.33333333333333337,0.43429951810768963
85,SVM (Linear),0.7000000000000001,0.6923076923076923,0.6923076923076923,0.7000000000000001,0.6923076923076923,0.6923076923076923,0.5357142857142857,0.5357142857142857
86,SVM (Linear),0.7000000000000001,0.6923076923076923,0.6923076923076923,0.6944444444444443,0.7038461538461539,0.6923076923076923,0.5398230088495576,0.5446428571428571
87,SVM (Linear),0.6666666666666666,0.6923076923076923,0.569362261669954,0.5527065527065527,0.48653846153846153,0.6923076923076923,0.5229357798165137,0.602172406494068
88,SVM (Linear),0.6166666666666667,0.6153846153846154,0.6273726273726273,0.6341991341991342,0.6538461538461539,0.6153846153846154,0.4144144144144144,0.41825095628565206
89,SVM (Linear),0.6166666666666667,0.6153846153846154,0.5827505827505827,0.5757575757575757,0.618131868131868,0.6153846153846154,0.424778761061947,0.4535573676110727
90,SVM (Linear),0.5333333333333333,0.5384615384615384,0.5433455433455433,0.5386243386243386,0.5589743589743589,0.5384615384615384,0.3035714285714285,0.30631873731649006
91,SVM (Linear),0.5499999999999999,0.5384615384615384,0.5186813186813186,0.5142857142857142,0.8153846153846154,0.5384615384615384,0.32173913043478264,0.43702142191691895
92,SVM (Linear),0.6166666666666667,0.6153846153846154,0.6312576312576312,0.6338624338624338,0.6615384615384615,0.6153846153846154,0.4196428571428571,0.4234406074669127
93,SVM (Linear),0.5499999999999999,0.5384615384615384,0.5307692307692308,0.5333333333333333,0.5641025641025641,0.5384615384615384,0.3157894736842106,0.32732683535398854
94,SVM (Linear),0.7000000000000001,0.6923076923076923,0.7038461538461539,0.7000000000000001,0.7692307692307693,0.6923076923076923,0.543859649122807,0.5637295497763136
95,SVM (Linear),0.5,0.5384615384615384,0.4322344322344322,0.41269841269841273,0.3974358974358974,0.5384615384615384,0.2710280373831775,0.35376377644384327
96,SVM (Linear),0.5666666666666667,0.5384615384615384,0.4875124875124875,0.5043290043290044,0.521978021978022,0.5384615384615384,0.32173913043478264,0.3496171375335352
97,SVM (Linear),0.5333333333333333,0.5384615384615384,0.5268065268065267,0.515151515151515,0.5741758241758241,0.5384615384615384,0.3097345132743362,0.33071891388307384
98,SVM (Linear),0.6666666666666666,0.6923076923076923,0.6721611721611721,0.6587301587301587,0.684981684981685,0.6923076923076923,0.5272727272727273,0.5426488617097118
99,SVM (Linear),0.8666666666666667,0.8461538461538461,0.8423076923076922,0.85,0.8974358974358974,0.8461538461538461,0.7719298245614035,0.8001322641986387
100,SVM (RBF),0.4166666666666667,0.46153846153846156,0.34932126696832577,0.32941176470588235,0.467948717948718,0.46153846153846156,0.1333333333333333,0.2700308624336608
101,SVM (RBF),0.35000000000000003,0.38461538461538464,0.2948717948717948,0.27777777777777773,0.2937062937062937,0.38461538461538464,0.01886792452830177,0.028490144114909487
102,SVM (RBF),0.35000000000000003,0.38461538461538464,0.2948717948717948,0.27777777777777773,0.2937062937062937,0.38461538461538464,0.01886792452830177,0.028490144114909487
103,SVM (RBF),0.39999999999999997,0.38461538461538464,0.27399267399267396,0.273015873015873,0.3041958041958042,0.38461538461538464,0.09565217391304348,0.15669579263200217
104,SVM (RBF),0.3333333333333333,0.3076923076923077,0.14479638009049772,0.1568627450980392,0.09467455621301776,0.3076923076923077,0.0,0.0
105,SVM (RBF),0.4166666666666667,0.46153846153846156,0.34932126696832577,0.32941176470588235,0.467948717948718,0.46153846153846156,0.1333333333333333,0.2700308624336608
106,SVM (RBF),0.35000000000000003,0.38461538461538464,0.293040293040293,0.273015873015873,0.2564102564102564,0.38461538461538464,0.028037383177569986,0.036596252735569997
107,SVM (RBF),0.35000000000000003,0.38461538461538464,0.2948717948717948,0.27777777777777773,0.2937062937062937,0.38461538461538464,0.01886792452830177,0.028490144114909487
108,SVM (RBF),0.3833333333333333,0.38461538461538464,0.3241758241758242,0.30952380952380953,0.3487179487179487,0.38461538461538464,0.08771929824561409,0.12198750911856665
109,SVM (RBF),0.3333333333333333,0.3076923076923077,0.15384615384615385,0.16666666666666666,0.10256410256410256,0.3076923076923077,-0.008620689655172376,-0.01928791874526149
110,SVM (RBF),0.35000000000000003,0.38461538461538464,0.293040293040293,0.273015873015873,0.2564102564102564,0.38461538461538464,0.028037383177569986,0.036596252735569997
111,SVM (RBF),0.35000000000000003,0.38461538461538464,0.2948717948717948,0.27777777777777773,0.2937062937062937,0.38461538461538464,0.01886792452830177,0.028490144114909487
112,SVM (RBF),0.3333333333333333,0.38461538461538464,0.21367521367521367,0.1851851851851852,0.14792899408284024,0.38461538461538464,0.0,0.0
113,SVM (RBF),0.39999999999999997,0.38461538461538464,0.28205128205128205,0.27777777777777773,0.48717948717948717,0.38461538461538464,0.10344827586206895,0.23145502494313785
114,SVM (RBF),0.3833333333333333,0.38461538461538464,0.3241758241758242,0.30952380952380953,0.3487179487179487,0.38461538461538464,0.08771929824561409,0.12198750911856665
115,SVM (RBF),0.26666666666666666,0.3076923076923077,0.18099547511312217,0.1568627450980392,0.1282051282051282,0.3076923076923077,-0.11428571428571432,-0.23145502494313785
116,SVM (RBF),0.16666666666666666,0.15384615384615385,0.08205128205128205,0.08888888888888889,0.055944055944055944,0.15384615384615385,-0.22222222222222232,-0.37037187349382333
117,SVM (RBF),0.19999999999999998,0.23076923076923078,0.15384615384615385,0.13333333333333333,0.11538461538461539,0.23076923076923078,-0.21495327102803752,-0.2805712709727033
118,SVM (RBF),0.3333333333333333,0.3076923076923077,0.14479638009049772,0.1568627450980392,0.09467455621301776,0.3076923076923077,0.0,0.0
119,SVM (RBF),0.3333333333333333,0.3076923076923077,0.14479638009049772,0.1568627450980392,0.09467455621301776,0.3076923076923077,0.0,0.0
120,SVM (RBF),0.3333333333333333,0.38461538461538464,0.21367521367521367,0.1851851851851852,0.14792899408284024,0.38461538461538464,0.0,0.0
121,SVM (RBF),0.2833333333333333,0.3076923076923077,0.24175824175824176,0.22857142857142856,0.21794871794871792,0.3076923076923077,-0.09345794392523366,-0.12198750911856665
122,SVM (RBF),0.26666666666666666,0.3076923076923077,0.20512820512820512,0.17777777777777778,0.15384615384615385,0.3076923076923077,-0.09345794392523366,-0.1181138978153835
123,SVM (RBF),0.3333333333333333,0.3076923076923077,0.1641025641025641,0.17777777777777778,0.11188811188811189,0.3076923076923077,-0.017391304347825987,-0.028490144114909487
124,SVM (RBF),0.3333333333333333,0.3076923076923077,0.14479638009049772,0.1568627450980392,0.09467455621301776,0.3076923076923077,0.0,0.0
125,Random Forest,0.5166666666666667,0.5384615384615384,0.5150746689208228,0.5067155067155067,0.5512820512820512,0.5384615384615384,0.2844036697247707,0.3053927824176515
126,Random Forest,0.7000000000000001,0.6923076923076923,0.6800976800976801,0.6867724867724867,0.6820512820512821,0.6923076923076923,0.5357142857142857,0.5405624776173353
127,Random Forest,0.39999999999999997,0.38461538461538464,0.3696581196581196,0.3796296296296296,0.3743589743589744,0.38461538461538464,0.08771929824561409,0.0900937462695559
128,Random Forest,0.43333333333333335,0.46153846153846156,0.44455544455544455,0.42099567099567103,0.43589743589743585,0.46153846153846156,0.18018018018018034,0.181848241863327
129,Random Forest,0.6833333333333332,0.6923076923076923,0.7023199023199023,0.6867724867724867,0.7435897435897435,0.6923076923076923,0.5398230088495576,0.5546371376831473
130,Random Forest,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.611111111111111,0.6269230769230769,0.6153846153846154,0.424778761061947,0.42857142857142855
131,Random Forest,0.6,0.6153846153846154,0.5897435897435896,0.5833333333333334,0.6043956043956044,0.6153846153846154,0.40909090909090906,0.42521003213538067
132,Random Forest,0.6166666666666667,0.6153846153846154,0.6205128205128205,0.6222222222222222,0.6923076923076923,0.6153846153846154,0.4196428571428571,0.43548397353839696
133,Random Forest,0.7666666666666666,0.7692307692307693,0.758974358974359,0.7555555555555555,0.8205128205128205,0.7692307692307693,0.6517857142857142,0.6763900014532548
134,Random Forest,0.6666666666666666,0.6923076923076923,0.6717948717948719,0.6444444444444445,0.6923076923076923,0.6923076923076923,0.5357142857142857,0.5559369874958259
135,Random Forest,0.5499999999999999,0.5384615384615384,0.5116934347703578,0.5067155067155067,0.6752136752136753,0.5384615384615384,0.32173913043478264,0.3908838428119389
136,Random Forest,0.7666666666666666,0.7692307692307693,0.7765567765567766,0.7746031746031746,0.8,0.7692307692307693,0.6517857142857142,0.6576843477677581
137,Random Forest,0.5166666666666667,0.5384615384615384,0.5136094674556213,0.5051282051282051,0.6538461538461539,0.5384615384615384,0.2844036697247707,0.31225639855983484
