pref_name,B2_mean,B2_std,B2_min,B2_max,B2_count,B3_mean,B3_std,B3_min,B3_max,B3_count,B4_mean,B4_std,B4_min,B4_max,B4_count,B8_mean,B8_std,B8_min,B8_max,B8_count,B11_mean,B11_std,B11_min,B11_max,B11_count,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_count,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,NDBI_count,MNDWI_mean,MNDWI_std,MNDWI_min,MNDWI_max,MNDWI_count,viirs_mean_mean,viirs_mean_std,viirs_mean_min,viirs_mean_max,viirs_mean_count,S2_NDBI_contrast_mean,S2_NDBI_contrast_std,S2_NDBI_contrast_min,S2_NDBI_contrast_max,S2_NDBI_contrast_count,S2_NDBI_entropy_mean,S2_NDBI_entropy_std,S2_NDBI_entropy_min,S2_NDBI_entropy_max,S2_NDBI_entropy_count,S2_NDBI_homogeneity_mean,S2_NDBI_homogeneity_std,S2_NDBI_homogeneity_min,S2_NDBI_homogeneity_max,S2_NDBI_homogeneity_count,osm_built_area_mean,osm_built_area_std,osm_built_area_min,osm_built_area_max,osm_built_area_count,osm_building_count_mean,osm_building_count_std,osm_building_count_min,osm_building_count_max,osm_building_count_count,osm_built_ratio_mean,osm_built_ratio_std,osm_built_ratio_min,osm_built_ratio_max,osm_built_ratio_count,elevation_mean_mean,elevation_mean_std,elevation_mean_min,elevation_mean_max,elevation_mean_count,elevation_std_mean,elevation_std_std,elevation_std_min,elevation_std_max,elevation_std_count,slope_mean_mean,slope_mean_std,slope_mean_min,slope_mean_max,slope_mean_count,slope_std_mean,slope_std_std,slope_std_min,slope_std_max,slope_std_count,aspect_sin_mean_mean,aspect_sin_mean_std,aspect_sin_mean_min,aspect_sin_mean_max,aspect_sin_mean_count,aspect_cos_mean_mean,aspect_cos_mean_std,aspect_cos_mean_min,aspect_cos_mean_max,aspect_cos_mean_count,tri_mean_mean,tri_mean_std,tri_mean_min,tri_mean_max,tri_mean_count,dw_water_frac_mean,dw_water_frac_std,dw_water_frac_min,dw_water_frac_max,dw_water_frac_count,dw_trees_frac_mean,dw_trees_frac_std,dw_trees_frac_min,dw_trees_frac_max,dw_trees_frac_count,dw_grass_frac_mean,dw_grass_frac_std,dw_grass_frac_min,dw_grass_frac_max,dw_grass_frac_count,dw_flooded_vegetation_frac_mean,dw_flooded_vegetation_frac_std,dw_flooded_vegetation_frac_min,dw_flooded_vegetation_frac_max,dw_flooded_vegetation_frac_count,dw_crops_frac_mean,dw_crops_frac_std,dw_crops_frac_min,dw_crops_frac_max,dw_crops_frac_count,dw_shrub_and_scrub_frac_mean,dw_shrub_and_scrub_frac_std,dw_shrub_and_scrub_frac_min,dw_shrub_and_scrub_frac_max,dw_shrub_and_scrub_frac_count,dw_built_frac_mean,dw_built_frac_std,dw_built_frac_min,dw_built_frac_max,dw_built_frac_count,dw_bare_frac_mean,dw_bare_frac_std,dw_bare_frac_min,dw_bare_frac_max,dw_bare_frac_count,dw_snow_and_ice_frac_mean,dw_snow_and_ice_frac_std,dw_snow_and_ice_frac_min,dw_snow_and_ice_frac_max,dw_snow_and_ice_frac_count,pop_total_mean,pop_total_std,pop_total_min,pop_total_max,pop_total_count,pop_male_mean,pop_male_std,pop_male_min,pop_male_max,pop_male_count,pop_female_mean,pop_female_std,pop_female_min,pop_female_max,pop_female_count,households_total_mean,households_total_std,households_total_min,households_total_max,households_total_count,age_u15_mean,age_u15_std,age_u15_min,age_u15_max,age_u15_count,age_15_64_mean,age_15_64_std,age_15_64_min,age_15_64_max,age_15_64_count,age_65_plus_mean,age_65_plus_std,age_65_plus_min,age_65_plus_max,age_65_plus_count,age_75_plus_mean,age_75_plus_std,age_75_plus_min,age_75_plus_max,age_75_plus_count,year_mean,year_std,year_min,year_max,year_count,month_num_mean,month_num_std,month_num_min,month_num_max,month_num_count
Akita,1616.593898973019,1925.5290537847372,0.0,10202.000000000002,381383,1669.8551484857928,1894.9141603102432,0.0,10006.000000000002,381383,1673.9820529857668,1965.406012656289,0.0,10269.000000000002,381383,2459.1500610428952,1818.0398930010115,0.0,10584.000000000002,381383,1288.9149928178456,669.3946133848458,2.0,3508.0000000000005,381383,0.19664042332357123,0.1967954160947283,-0.2876728974901006,0.8909444808959961,381383,-0.19831994750855222,0.21420487404590297,-0.8587285951096897,1.0,381383,0.05240825053403509,0.34704965122289605,-1.0,0.8419774770736694,381383,3.3290738506842517,5.541029670187587,-0.5299999713897705,199.22000122070312,566963,3032.7852250649016,2326.8293521637074,19.87495548433048,16348.008333333331,465206,3.8951250408363487,1.6332507640515355,0.6164540573901033,9.84406899431285,465206,0.5379004411846597,0.17748850752403472,0.03839738246565996,0.9868849570207356,465206,23139.368670207332,64116.90161905201,0.0,1563981.6364116846,571560,176.54087759815243,505.1002639907041,0,11526,571560,0.08665159540719254,0.12982888546135152,0.0,0.8528842233005053,571560,71.50167019406476,92.95605477220408,-4.201258015959549,857.631071455591,571560,18.297071180244195,33.21889535079489,0.2520873364421681,327.9908492174844,571560,0.2163071642486131,0.09258123200825928,0.0107391448691487,0.2582422792911529,531300,0.0004819401991676841,0.006623548718083095,0.0,0.1237277756954108,531300,-0.8250392527271473,0.09390395301592272,-0.8674519768894725,-0.1435896042205158,531300,0.5464298992873412,0.10789697113360756,0.4975209219626307,0.916824476896562,531300,2.777668196387526,2.5777545859007347,0.1716506689859863,13.416675009743503,571560,0.057870502201898495,0.034713009249500035,0.03334525854372551,0.5085857282746538,571560,0.21143989492821433,0.19129957025379937,0.02937641176916995,0.6767953128954312,571560,0.06522771770670086,0.024747099576027123,0.02806756108881659,0.2011000718201612,571560,0.042743553894546996,0.01157972800842706,0.028215036521766452,0.12199613737990947,571560,0.12720672947051287,0.10185617772665474,0.029133489082732177,0.4296080661008156,571560,0.05528803281965831,0.014008273183245715,0.029585700828504667,0.13132553174237988,571560,0.2747593088517869,0.2230111296839061,0.029842323207993238,0.7024179869582272,571560,0.04513762348083287,0.007945637411096863,0.03195422649576496,0.2388769685279668,571560,0.1062876904632951,0.026064060096665526,0.043349981998910145,0.2929376785644312,571560,241.74905517762662,406.77660112718587,1.0,6826.0,523908,114.5125284738041,191.6497621442515,1.0,3303.0,521532,128.27295724766,216.34454715050126,1.0,3523.0,521796,103.68866648634028,168.13693816708152,4.0,2759.0,488004,27.006122448979593,48.535973608201374,1.0,1015.0,452760,134.44531040043,222.6097732272775,1.0,4170.0,491172,95.90362416107382,154.7306330339482,1.0,2307.0,491700,50.98950201884253,85.941046092793,1.0,1366.0,490380,2020.0,3.162280426537811,2015,2025,571560,6.5,3.4520555493900478,1,12,571560
Aomori,1100.091708698933,1058.8217035886105,0.0,10318.84414427665,412839,1104.094083176251,1036.3165755022296,0.0,10323.225329194813,412839,1056.0622859002997,1079.3945522173158,0.0,10473.510818725892,412839,1840.4637170829806,1202.9653958328938,0.0,10895.73781402346,412839,1063.066823327058,581.4012242358126,11.539740527276177,3430.2729754103057,412839,0.21693150015591836,0.2267341141240024,-0.3322465708108726,0.8909444808959961,412839,-0.19257406689405954,0.20282780968162697,-0.8580082407323628,1.0,412839,0.013387199987845629,0.31386242459456043,-1.0,0.8366483162089092,412839,6.012534243413628,10.327566277599917,-0.1591296981065884,910.7717031625602,587920,3471.7572234292675,2385.6411663396107,0.0,14596.597222222224,478543,3.6219524021311913,1.4963838168575974,0.0,9.615301730777784,478543,0.5255685967738822,0.16845550263372322,0.007021242317545339,1.0,478543,12896.230542493486,33076.793106598976,0.0,1013438.6435694114,593472,98.21152135231317,246.49088473308095,0,7492,593472,0.06592227326465241,0.09576537370251308,0.0,0.6687946838827749,593472,48.98594591205181,64.2159770045814,0.0,719.2041179708801,593472,13.210236344682517,28.005828695647182,0.0,340.42255944979775,593472,0.015898352465676592,0.01768938757749217,0.0107391448691487,0.0770418792963028,295548,8.594403594020517e-05,0.001594125703291752,0.0,0.0331483908363858,295548,-0.5708394495495758,0.16514913010459673,-0.6190061055665267,0.0,295548,0.8020858961237062,0.0572583799462201,0.7853861733385443,1.0,295548,2.219175071358252,2.1225202472276705,0.0,12.50968354973609,593472,0.05389788873225945,0.026988389582244175,0.03365163233680247,0.5775475358865774,593472,0.17164241542682313,0.17187840391573195,0.02875411304978987,0.6777533422092092,593472,0.06154349533374411,0.0298670195825427,0.02543846516461895,0.37353377453794057,593472,0.04026129300679687,0.01038964522799223,0.029783154436459968,0.13120025691312528,593472,0.10582352013748425,0.09654813363783826,0.027791428158385166,0.4790374903128476,593472,0.05532935913782911,0.01824706257961845,0.02891577378947847,0.1388880639134197,593472,0.34785348913662095,0.22973855515485572,0.03050459509706476,0.7110284301540835,593472,0.045811577144957705,0.007454891269708782,0.032113548822179774,0.15653032481661394,593472,0.10536409435320046,0.021923170714170964,0.04090921346946993,0.27781623082104767,593472,303.05605875153,569.2594255221187,1.0,15725.0,539220,143.80133103278285,272.2386118915742,1.0,7557.0,535524,161.1477104874446,299.83559849732353,1.0,8168.0,536184,136.8837459634015,237.58196783556454,4.0,5964.0,490512,37.06070195627158,73.61790455811736,1.0,2394.0,458832,180.73560139298152,327.1608635210886,1.0,9272.0,492756,110.72575879666935,192.1327845319157,1.0,4554.0,491436,56.59935292531679,97.3247717087211,1.0,2343.0,489588,2020.0,3.1622803243643713,2015,2025,593472,6.5,3.452055437891604,1,12,593472
