KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族のみの世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
05201,1,秋田市,,0,,,135018,86650,74097,28726,33173,12553,10099,27123,56719
052010010,2,秋田市,千秋,0,,,2359,1115,1005,446,386,110,121,329,772
05201001001,3,秋田市,千秋北の丸,0,,,257,173,146,65,56,27,6,44,141
05201001002,3,秋田市,千秋久保田町,0,,,259,71,69,29,24,2,10,24,45
05201001003,3,秋田市,千秋公園,0,,,31,17,15,6,4,2,1,1,20
05201001004,3,秋田市,千秋城下町,0,,,406,145,128,72,41,17,16,32,123
05201001005,3,秋田市,千秋中島町,0,,,379,223,184,77,66,39,14,52,175
05201001006,3,秋田市,千秋明徳町,0,,,110,53,47,23,12,6,3,16,33
05201001007,3,秋田市,千秋矢留町,0,,,917,433,416,174,183,17,71,160,235
052010020,2,秋田市,手形,0,,,2559,815,708,282,311,107,110,255,668
05201002001,3,秋田市,手形からみでん,0,,,275,103,90,46,27,13,8,18,119
05201002002,3,秋田市,手形学園町,0,,,-,-,-,-,-,-,-,-,-
05201002003,3,秋田市,手形休下町,0,,,191,98,90,28,45,8,6,27,73
05201002004,3,秋田市,手形新栄町,0,,,312,85,68,35,19,17,5,17,72
05201002005,3,秋田市,手形住吉町,0,,,394,153,151,47,102,2,53,90,43
05201002006,3,秋田市,手形田中,0,,,936,270,229,94,83,41,30,77,225
05201002007,3,秋田市,手形山崎町,0,,,451,106,80,32,35,26,8,26,136
052010030,2,秋田市,中通,0,,,2219,821,764,363,288,57,105,255,671
05201003001,3,秋田市,中通１丁目,0,,,231,92,90,47,35,2,17,34,54
05201003002,3,秋田市,中通２丁目,0,,,67,4,3,1,2,1,-,2,6
05201003003,3,秋田市,中通３丁目,0,,,440,157,150,77,45,7,15,38,183
05201003004,3,秋田市,中通４丁目,0,,,178,59,51,29,12,8,2,12,64
05201003005,3,秋田市,中通５丁目,0,,,624,219,204,89,80,15,29,68,171
05201003006,3,秋田市,中通６丁目,0,,,493,175,154,80,61,21,21,56,149
05201003007,3,秋田市,中通７丁目,0,,,186,115,112,40,53,3,21,45,44
052010040,2,秋田市,南通,0,,,2201,883,803,333,328,80,133,294,642
05201004001,3,秋田市,南通亀の町,0,,,524,184,161,81,46,23,16,47,177
05201004002,3,秋田市,南通築地,0,,,791,330,300,115,122,30,41,112,254
05201004003,3,秋田市,南通みその町,0,,,155,74,65,28,24,9,10,21,71
05201004004,3,秋田市,南通宮田,0,,,731,295,277,109,136,18,66,114,140
052010050,2,秋田市,保戸野,0,,,2621,1551,1372,569,565,179,164,484,1154
05201005001,3,秋田市,保戸野金砂町,0,,,101,75,66,36,20,9,4,17,68
05201005002,3,秋田市,保戸野桜町,0,,,312,221,197,78,91,24,26,69,132
05201005003,3,秋田市,保戸野すわ町,0,,,359,225,202,85,89,23,28,78,151
05201005004,3,秋田市,保戸野千代田町,0,,,373,230,204,83,79,26,26,70,166
05201005005,3,秋田市,保戸野鉄砲町,0,,,361,169,148,59,53,21,17,41,159
05201005006,3,秋田市,保戸野通町,0,,,154,79,69,34,28,10,5,29,62
05201005007,3,秋田市,保戸野中町,0,,,268,142,124,45,62,18,12,49,102
05201005008,3,秋田市,保戸野八丁,0,,,406,215,188,80,68,27,24,67,181
05201005009,3,秋田市,保戸野原の町,0,,,287,195,174,69,75,21,22,64,133
052010060,2,秋田市,高陽,0,,,1077,468,425,166,193,43,63,155,320
05201006001,3,秋田市,高陽青柳町,0,,,729,296,266,115,104,30,31,77,226
05201006002,3,秋田市,高陽幸町,0,,,348,172,159,51,89,13,32,78,94
052010070,2,秋田市,大町,0,,,1559,698,614,287,198,84,58,166,657
05201007001,3,秋田市,大町１丁目,0,,,331,155,143,79,38,12,11,28,154
05201007002,3,秋田市,大町２丁目,0,,,162,82,76,38,24,6,4,12,92
05201007003,3,秋田市,大町３丁目,0,,,140,82,67,26,26,15,5,26,67
05201007004,3,秋田市,大町４丁目,0,,,306,124,115,47,42,9,17,35,104
05201007005,3,秋田市,大町５丁目,0,,,270,114,96,51,22,18,7,25,125
05201007006,3,秋田市,大町６丁目,0,,,350,141,117,46,46,24,14,40,115
052010080,2,秋田市,旭北,0,,,414,141,122,53,41,19,17,38,128
05201008001,3,秋田市,旭北栄町,0,,,212,46,40,17,13,6,8,15,45
05201008002,3,秋田市,旭北寺町,0,,,51,39,29,14,11,10,4,6,36
05201008003,3,秋田市,旭北錦町,0,,,151,56,53,22,17,3,5,17,47
052010090,2,秋田市,楢山,0,,,3718,2376,2090,814,860,286,223,641,1774
05201009001,3,秋田市,楢山太田町,0,,,240,137,116,47,49,21,14,34,138
05201009002,3,秋田市,楢山大元町,0,,,180,119,96,42,39,23,7,27,96
05201009004,3,秋田市,楢山共和町,0,,,160,107,99,32,44,8,11,26,83
05201009005,3,秋田市,楢山金照町,0,,,66,44,36,17,13,8,1,7,38
05201009006,3,秋田市,楢山佐竹町,0,,,68,34,31,11,12,3,3,11,33
05201009007,3,秋田市,楢山城南町,0,,,160,121,104,31,45,17,14,38,81
05201009008,3,秋田市,楢山登町,0,,,673,364,325,126,124,39,44,108,277
05201009009,3,秋田市,楢山本町,0,,,414,240,213,72,90,27,23,71,181
05201009010,3,秋田市,楢山南中町,0,,,575,349,311,131,128,38,34,90,296
05201009011,3,秋田市,楢山石塚町,0,,,329,237,204,96,76,33,18,52,156
05201009012,3,秋田市,楢山川口境,0,,,291,204,182,74,67,22,16,54,139
05201009013,3,秋田市,楢山愛宕下,0,,,231,161,140,50,55,21,13,36,130
05201009014,3,秋田市,楢山城南新町,0,,,331,259,233,85,118,26,25,87,126
052010100,2,秋田市,旭南,0,,,1307,691,597,223,207,94,66,193,630
05201010001,3,秋田市,旭南１丁目,0,,,531,273,243,83,69,30,12,58,298
05201010002,3,秋田市,旭南２丁目,0,,,387,182,144,62,48,38,19,47,191
05201010003,3,秋田市,旭南３丁目,0,,,389,236,210,78,90,26,35,88,141
052010110,2,秋田市,川元,0,,,1033,524,455,173,189,69,69,177,385
05201011001,3,秋田市,川元小川町,0,,,230,124,108,31,43,16,26,56,90
05201011002,3,秋田市,川元開和町,0,,,318,167,145,60,63,22,19,49,115
05201011003,3,秋田市,川元松丘町,0,,,72,45,37,12,18,8,2,12,41
05201011004,3,秋田市,川元むつみ町,0,,,208,112,96,45,36,16,9,31,97
05201011005,3,秋田市,川元山下町,0,,,205,76,69,25,29,7,13,29,42
052010120,2,秋田市,川尻,0,,,2207,1317,1168,377,575,149,188,482,760
05201012001,3,秋田市,川尻上野町,0,,,603,391,366,99,171,25,51,145,217
05201012002,3,秋田市,川尻新川町,0,,,268,140,118,48,55,22,11,37,97
05201012003,3,秋田市,川尻総社町,0,,,315,199,168,63,77,31,16,54,160
05201012004,3,秋田市,川尻みよし町,0,,,374,251,215,76,105,36,30,80,149
05201012005,3,秋田市,川尻若葉町,0,,,196,119,102,31,54,17,27,55,58
05201012006,3,秋田市,川尻大川町,0,,,229,103,97,29,56,6,32,60,23
05201012007,3,秋田市,川尻御休町,0,,,222,114,102,31,57,12,21,51,56
052010130,2,秋田市,茨島,0,,,2182,1303,1118,492,429,185,135,314,1032
05201013001,3,秋田市,茨島１丁目,0,,,11,8,7,2,4,1,1,3,7
05201013002,3,秋田市,茨島２丁目,0,,,573,323,280,125,111,43,36,81,254
05201013003,3,秋田市,茨島３丁目,0,,,-,-,-,-,-,-,-,-,-
05201013004,3,秋田市,茨島４丁目,0,,,565,339,286,131,112,53,32,88,240
05201013005,3,秋田市,茨島５丁目,2,013006,,X,X,X,X,X,X,X,X,X
05201013006,3,秋田市,茨島６丁目,1,,013005,692,388,331,139,121,57,38,86,331
05201013007,3,秋田市,茨島７丁目,0,,,341,245,214,95,81,31,28,56,200
052010140,2,秋田市,山王,0,,,3150,1386,1292,464,632,94,283,614,651
05201014001,3,秋田市,山王１丁目,0,,,199,42,40,23,12,2,7,13,42
05201014002,3,秋田市,山王２丁目,0,,,318,140,124,47,49,16,12,47,111
05201014003,3,秋田市,山王３丁目,0,,,313,135,132,43,75,3,35,77,47
05201014004,3,秋田市,山王４丁目,0,,,16,10,10,6,4,-,1,3,7
05201014005,3,秋田市,山王５丁目,0,,,330,116,112,38,60,4,24,51,59
05201014006,3,秋田市,山王６丁目,0,,,384,198,182,65,92,16,45,90,86
05201014007,3,秋田市,山王７丁目,0,,,183,75,69,23,31,6,14,29,39
05201014008,3,秋田市,山王新町,0,,,242,112,101,45,42,11,13,36,73
05201014009,3,秋田市,山王中園町,0,,,279,138,130,52,53,8,26,55,57
05201014010,3,秋田市,山王中島町,0,,,457,208,189,60,102,19,56,100,79
05201014011,3,秋田市,山王沼田町,0,,,338,198,191,56,108,7,49,109,40
05201014012,3,秋田市,山王臨海町,0,,,91,14,12,6,4,2,1,4,11
052010150,2,秋田市,牛島東,0,,,2360,1660,1427,527,630,233,159,493,1215
05201015001,3,秋田市,牛島東１丁目,0,,,350,223,184,60,86,39,23,70,199
05201015002,3,秋田市,牛島東２丁目,0,,,50,32,25,11,10,7,3,7,23
05201015003,3,秋田市,牛島東３丁目,0,,,336,200,169,66,71,31,23,63,149
05201015004,3,秋田市,牛島東４丁目,0,,,386,298,260,97,106,38,37,83,197
05201015005,3,秋田市,牛島東５丁目,0,,,309,214,176,66,84,38,18,62,185
05201015006,3,秋田市,牛島東６丁目,0,,,333,242,199,94,68,43,17,52,215
05201015007,3,秋田市,牛島東７丁目,1,,030009,596,451,414,133,205,37,38,156,247
052010160,2,秋田市,牛島西,0,,,2104,1482,1325,492,547,157,166,460,883
05201016001,3,秋田市,牛島西１丁目,0,,,344,194,162,73,68,32,25,46,137
05201016002,3,秋田市,牛島西２丁目,0,,,905,644,594,200,210,50,62,201,399
05201016003,3,秋田市,牛島西３丁目,0,,,450,332,301,114,147,31,37,101,150
05201016004,3,秋田市,牛島西４丁目,0,,,405,312,268,105,122,44,42,112,197
052010170,2,秋田市,手形山,0,,,921,610,553,229,180,57,53,159,476
05201017001,3,秋田市,手形山西町,0,,,424,265,256,77,71,9,29,95,185
05201017002,3,秋田市,手形山南町,0,,,126,100,91,44,35,9,7,14,87
05201017003,3,秋田市,手形山中町,0,,,164,95,77,39,28,18,6,21,77
05201017004,3,秋田市,手形山北町,0,,,107,76,66,39,21,10,5,12,67
05201017005,3,秋田市,手形山東町,0,,,100,74,63,30,25,11,6,17,60
052010180,2,秋田市,泉,0,,,1228,865,746,316,305,119,75,244,612
05201018001,3,秋田市,泉東町,0,,,148,95,76,28,33,19,13,29,77
05201018002,3,秋田市,泉馬場,0,,,307,219,193,79,92,26,23,69,137
05201018003,3,秋田市,泉三嶽根,0,,,176,108,94,37,33,14,8,20,94
05201018004,3,秋田市,泉一ノ坪,0,,,343,232,208,91,75,24,11,59,166
05201018005,3,秋田市,泉釜ノ町,0,,,254,211,175,81,72,36,20,67,138
052010190,2,秋田市,旭川,0,,,979,746,655,282,283,91,101,223,464
05201019001,3,秋田市,旭川清澄町,0,,,190,160,145,63,65,15,29,50,81
05201019002,3,秋田市,旭川新藤田東町,0,,,342,247,211,86,88,36,34,85,147
05201019003,3,秋田市,旭川新藤田西町,0,,,162,129,114,50,53,15,18,41,68
05201019004,3,秋田市,旭川南町,0,,,285,210,185,83,77,25,20,47,168
052010201,2,秋田市,東通,0,,,1850,802,721,315,309,81,114,264,563
05201020101,3,秋田市,東通１丁目,0,,,433,197,178,83,71,19,14,50,165
05201020102,3,秋田市,東通２丁目,0,,,251,101,92,37,42,9,16,38,63
05201020103,3,秋田市,東通３丁目,0,,,236,84,78,37,33,6,8,32,53
05201020104,3,秋田市,東通４丁目,0,,,75,42,40,22,15,2,9,12,30
05201020105,3,秋田市,東通５丁目,0,,,291,121,104,41,47,17,21,46,81
05201020106,3,秋田市,東通６丁目,0,,,295,143,123,47,56,20,21,45,113
05201020107,3,秋田市,東通７丁目,0,,,133,45,41,18,13,4,6,10,38
05201020108,3,秋田市,東通８丁目,0,,,136,69,65,30,32,4,19,31,20
052010202,2,秋田市,東通,0,,,1405,715,614,252,251,101,74,185,578
05201020201,3,秋田市,東通仲町,0,,,570,195,168,70,70,27,23,56,161
05201020202,3,秋田市,東通観音前,0,,,301,148,124,52,51,24,12,30,135
05201020203,3,秋田市,東通館ノ越,0,,,306,206,180,75,75,26,21,58,150
05201020204,3,秋田市,東通明田,0,,,228,166,142,55,55,24,18,41,132
052010210,2,秋田市,横森,0,,,1777,1073,919,392,383,154,115,279,843
05201021001,3,秋田市,横森１丁目,0,,,323,205,177,73,70,28,18,34,175
05201021002,3,秋田市,横森２丁目,0,,,344,226,188,86,75,38,24,56,189
05201021003,3,秋田市,横森３丁目,0,,,344,189,168,67,81,21,30,71,104
05201021004,3,秋田市,横森４丁目,0,,,318,198,164,66,72,34,21,62,165
05201021005,3,秋田市,横森５丁目,0,,,448,255,222,100,85,33,22,56,210
052010220,2,秋田市,桜,0,,,1526,939,821,375,347,118,96,272,615
05201022001,3,秋田市,桜１丁目,0,,,401,238,212,103,86,26,30,75,143
05201022002,3,秋田市,桜２丁目,0,,,516,315,271,134,103,44,18,73,253
05201022003,3,秋田市,桜３丁目,0,,,285,137,112,39,56,25,20,52,73
05201022004,3,秋田市,桜４丁目,0,,,324,249,226,99,102,23,28,72,146
052010230,2,秋田市,桜ガ丘,0,,,909,790,725,253,382,65,118,301,287
05201023001,3,秋田市,桜ガ丘１丁目,0,,,224,197,179,83,80,18,25,53,91
05201023002,3,秋田市,桜ガ丘２丁目,0,,,226,202,185,78,91,17,22,43,93
05201023003,3,秋田市,桜ガ丘３丁目,0,,,165,143,127,57,57,16,7,34,62
05201023004,3,秋田市,桜ガ丘４丁目,0,,,121,86,84,13,43,2,11,49,29
05201023005,3,秋田市,桜ガ丘５丁目,0,,,173,162,150,22,111,12,53,122,12
052010240,2,秋田市,大住,0,,,1116,795,725,276,294,70,74,248,514
05201024001,3,秋田市,大住１丁目,0,,,218,164,150,46,55,14,15,56,97
05201024002,3,秋田市,大住２丁目,0,,,349,260,240,93,98,20,19,85,190
05201024003,3,秋田市,大住３丁目,0,,,328,237,213,94,86,24,30,73,134
05201024004,3,秋田市,大住４丁目,0,,,221,134,122,43,55,12,10,34,93
052010250,2,秋田市,仁井田,0,,,4784,3301,2809,1081,1286,492,400,1011,2165
05201025001,3,秋田市,仁井田福島１丁目,0,,,427,320,261,126,101,59,19,69,244
05201025002,3,秋田市,仁井田福島２丁目,0,,,118,64,52,18,26,12,6,18,37
05201025003,3,秋田市,仁井田二ツ屋１丁目,0,,,266,152,118,46,51,34,14,51,119
05201025004,3,秋田市,仁井田二ツ屋２丁目,0,,,447,303,269,104,117,34,29,87,229
05201025005,3,秋田市,仁井田緑町,0,,,24,17,17,8,6,-,1,3,12
05201025006,3,秋田市,仁井田潟中町,0,,,284,209,188,72,87,21,27,68,121
05201025007,3,秋田市,仁井田蕗見町,0,,,173,106,86,41,27,20,9,28,74
05201025008,3,秋田市,仁井田栄町,0,,,270,197,178,56,88,19,22,71,120
05201025009,3,秋田市,仁井田小中島,0,,,98,75,68,21,38,7,19,32,46
05201025010,3,秋田市,仁井田新田１丁目,0,,,361,237,216,78,105,21,31,74,152
05201025011,3,秋田市,仁井田新田２丁目,0,,,270,212,182,86,76,30,27,65,137
05201025012,3,秋田市,仁井田新田３丁目,0,,,220,153,131,53,54,22,16,45,105
05201025013,3,秋田市,仁井田本町１丁目,0,,,334,238,188,66,93,50,45,91,150
05201025014,3,秋田市,仁井田本町２丁目,0,,,223,170,140,58,64,30,18,52,121
05201025015,3,秋田市,仁井田本町３丁目,0,,,314,224,186,53,96,38,28,64,141
05201025016,3,秋田市,仁井田本町４丁目,0,,,276,172,143,58,63,29,23,52,119
05201025017,3,秋田市,仁井田本町５丁目,0,,,137,98,83,29,40,15,12,27,55
05201025018,3,秋田市,仁井田本町６丁目,0,,,190,128,105,32,53,23,25,42,65
05201025019,3,秋田市,仁井田目長田１丁目,0,,,246,167,142,56,70,25,19,52,93
05201025020,3,秋田市,仁井田目長田２丁目,0,,,61,37,34,11,20,3,7,13,14
05201025021,3,秋田市,仁井田目長田３丁目,0,,,45,22,22,9,11,-,3,7,11
052010260,2,秋田市,御野場,0,,,2678,2268,2015,763,951,253,206,663,1078
05201026001,3,秋田市,御野場１丁目,0,,,98,71,64,30,31,7,15,26,39
05201026002,3,秋田市,御野場２丁目,0,,,172,140,122,58,47,18,7,24,108
05201026003,3,秋田市,御野場３丁目,0,,,126,111,99,50,40,12,7,17,88
05201026004,3,秋田市,御野場４丁目,0,,,157,140,124,49,61,16,12,41,83
05201026005,3,秋田市,御野場５丁目,0,,,250,211,180,88,69,31,11,46,135
05201026006,3,秋田市,御野場６丁目,0,,,202,173,148,58,68,25,14,43,116
05201026007,3,秋田市,御野場７丁目,0,,,383,300,293,57,134,7,54,169,77
05201026008,3,秋田市,御野場８丁目,0,,,106,92,81,36,37,11,7,21,56
05201026009,3,秋田市,御野場新町１丁目,0,,,363,330,294,88,157,36,15,96,95
05201026010,3,秋田市,御野場新町２丁目,0,,,287,247,217,101,102,30,15,49,98
05201026011,3,秋田市,御野場新町３丁目,0,,,174,147,125,52,62,22,16,38,61
05201026012,3,秋田市,御野場新町４丁目,0,,,162,143,129,48,71,14,24,47,52
05201026013,3,秋田市,御野場新町５丁目,0,,,198,163,139,48,72,24,9,46,70
052010270,2,秋田市,御所野,0,,,2810,2106,1879,563,1100,227,369,1006,697
05201027001,3,秋田市,御所野下堤１丁目,0,,,209,155,129,60,59,26,7,43,88
05201027002,3,秋田市,御所野下堤３丁目,0,,,-,-,-,-,-,-,-,-,-
05201027003,3,秋田市,御所野地蔵田１丁目,0,,,-,-,-,-,-,-,-,-,-
05201027004,3,秋田市,御所野元町１丁目,0,,,62,41,39,6,15,2,5,21,7
05201027005,3,秋田市,御所野元町５丁目,0,,,116,102,87,23,56,15,6,38,41
05201027006,3,秋田市,御所野湯本１丁目,0,,,-,-,-,-,-,-,-,-,-
05201027007,3,秋田市,御所野湯本２丁目,0,,,-,-,-,-,-,-,-,-,-
05201027008,3,秋田市,御所野下堤２丁目,0,,,-,-,-,-,-,-,-,-,-
05201027009,3,秋田市,御所野地蔵田２丁目,0,,,221,197,175,68,90,22,15,67,80
05201027010,3,秋田市,御所野地蔵田３丁目,0,,,-,-,-,-,-,-,-,-,-
05201027011,3,秋田市,御所野地蔵田４丁目,0,,,345,298,262,52,181,36,52,171,75
05201027012,3,秋田市,御所野元町２丁目,0,,,134,113,96,44,40,17,12,25,68
05201027013,3,秋田市,御所野元町４丁目,0,,,504,212,192,50,124,20,59,124,69
05201027014,3,秋田市,御所野元町６丁目,0,,,213,183,163,55,88,20,16,72,70
05201027015,3,秋田市,御所野元町７丁目,0,,,236,204,175,60,91,29,14,62,99
05201027016,3,秋田市,御所野湯本３丁目,0,,,-,-,-,-,-,-,-,-,-
05201027017,3,秋田市,御所野湯本４丁目,0,,,-,-,-,-,-,-,-,-,-
05201027018,3,秋田市,御所野湯本５丁目,0,,,-,-,-,-,-,-,-,-,-
05201027019,3,秋田市,御所野湯本６丁目,0,,,-,-,-,-,-,-,-,-,-
05201027020,3,秋田市,御所野元町３丁目,0,,,218,177,157,53,79,20,19,80,53
05201027021,3,秋田市,御所野下堤４丁目,0,,,-,-,-,-,-,-,-,-,-
05201027022,3,秋田市,御所野下堤５丁目,0,,,5,5,5,5,-,-,-,-,5
05201027023,3,秋田市,御所野地蔵田５丁目,0,,,306,279,262,37,201,17,108,224,31
05201027024,3,秋田市,御所野堤台２丁目,0,,,241,140,137,50,76,3,56,79,11
05201027025,3,秋田市,御所野堤台１丁目,0,,,-,-,-,-,-,-,-,-,-
05201027026,3,秋田市,御所野堤台３丁目,0,,,-,-,-,-,-,-,-,-,-
052010280,2,秋田市,八橋,0,,,4471,2583,2332,939,1047,251,371,910,1460
05201028001,3,秋田市,八橋運動公園,0,,,-,-,-,-,-,-,-,-,-
05201028002,3,秋田市,八橋本町１丁目,0,,,68,36,30,20,5,6,4,8,24
05201028003,3,秋田市,八橋本町２丁目,0,,,183,107,91,37,38,16,15,34,71
05201028004,3,秋田市,八橋本町３丁目,0,,,457,231,209,85,99,22,45,81,122
05201028005,3,秋田市,八橋本町４丁目,0,,,372,195,168,71,78,27,30,65,129
05201028006,3,秋田市,八橋本町５丁目,0,,,161,97,91,46,37,6,12,25,58
05201028007,3,秋田市,八橋新川向,0,,,190,91,85,26,37,6,19,44,41
05201028008,3,秋田市,八橋三和町,0,,,409,246,229,95,102,17,37,85,120
05201028009,3,秋田市,八橋田五郎１丁目,0,,,280,172,158,65,68,14,16,57,92
05201028010,3,秋田市,八橋田五郎２丁目,0,,,169,81,78,36,31,3,9,23,53
05201028011,3,秋田市,八橋鯲沼町,0,,,240,158,143,59,66,15,17,59,85
05201028012,3,秋田市,八橋大沼町,0,,,315,172,156,64,68,16,28,71,110
05201028013,3,秋田市,八橋大畑１丁目,0,,,156,89,88,26,55,1,21,51,27
05201028014,3,秋田市,八橋大畑２丁目,0,,,438,275,247,91,109,28,32,97,137
05201028015,3,秋田市,八橋イサノ１丁目,0,,,253,160,143,61,68,17,23,64,87
05201028016,3,秋田市,八橋イサノ２丁目,0,,,279,180,166,62,68,14,25,62,93
05201028017,3,秋田市,八橋南１丁目,0,,,178,79,62,20,29,17,18,29,52
05201028018,3,秋田市,八橋南２丁目,0,,,70,47,43,17,17,4,4,15,25
05201028019,3,秋田市,八橋本町６丁目,0,,,152,81,66,26,30,15,6,13,92
05201028020,3,秋田市,八橋大道東,0,,,101,86,79,32,42,7,10,27,42
052010300,2,秋田市,楢山,0,,,317,221,197,71,57,24,25,64,158
05201030002,3,秋田市,楢山字太田沢,0,,,-,-,-,-,-,-,-,-,-
05201030003,3,秋田市,楢山字寺小路,0,,,21,15,14,7,5,1,-,-,15
05201030004,3,秋田市,楢山古川新町,0,,,99,80,69,17,15,11,13,32,50
05201030005,3,秋田市,楢山南新町上丁,0,,,61,43,35,9,18,8,6,12,35
05201030006,3,秋田市,楢山南新町下丁,0,,,136,83,79,38,19,4,6,20,58
05201030009,3,秋田市,楢山字石塚谷地,2,015007,,X,X,X,X,X,X,X,X,X
052010310,2,秋田市,川尻町,0,,,-,-,-,-,-,-,-,-,-
052010320,2,秋田市,牛島,0,,,138,118,103,39,55,15,9,34,44
052010330,2,秋田市,卸町,0,,,380,191,165,66,73,26,21,51,119
05201033001,3,秋田市,卸町１丁目,0,,,91,27,25,10,12,2,3,6,22
05201033002,3,秋田市,卸町２丁目,1,,033003,34,2,2,-,1,-,-,2,3
05201033003,3,秋田市,卸町３丁目,2,033002,,X,X,X,X,X,X,X,X,X
05201033004,3,秋田市,卸町４丁目,0,,,82,40,31,9,16,9,4,10,24
05201033005,3,秋田市,卸町５丁目,0,,,173,122,107,47,44,15,14,33,70
052010340,2,秋田市,八橋,0,,,60,9,9,5,2,-,-,1,5
05201034001,3,秋田市,八橋字イサノ,0,,,60,9,9,5,2,-,-,1,5
05201034003,3,秋田市,八橋字下八橋,0,,,-,-,-,-,-,-,-,-,-
052010350,2,秋田市,泉,0,,,142,46,39,12,20,7,10,23,25
05201035007,3,秋田市,泉字五庵山,0,,,8,8,4,1,2,4,1,5,5
05201035013,3,秋田市,泉字登木,0,,,134,38,35,11,18,3,9,18,20
05201035014,3,秋田市,泉字三嶽根,0,,,-,-,-,-,-,-,-,-,-
052010360,2,秋田市,手形,0,,,3198,1415,1227,525,505,188,139,389,1100
05201036001,3,秋田市,手形字扇田,0,,,265,93,76,37,28,17,8,23,76
05201036002,3,秋田市,手形字大沢,0,,,178,77,64,25,22,13,1,14,72
05201036003,3,秋田市,手形字大松沢,0,,,225,72,65,29,22,7,3,7,75
05201036004,3,秋田市,手形字才ノ浜,0,,,171,103,92,45,37,11,16,31,88
05201036005,3,秋田市,手形字十七流,0,,,623,331,284,110,125,47,36,113,225
05201036006,3,秋田市,手形字中台,0,,,147,117,102,46,49,15,9,31,96
05201036007,3,秋田市,手形字中谷地,0,,,257,87,82,28,38,5,12,32,51
05201036008,3,秋田市,手形字西谷地,0,,,624,242,206,96,69,36,15,45,212
05201036009,3,秋田市,手形字蛇野,0,,,212,63,51,24,18,12,3,9,73
05201036010,3,秋田市,手形字山崎,0,,,496,230,205,85,97,25,36,84,132
052010370,2,秋田市,新藤田,0,,,457,335,311,142,121,24,25,76,255
05201037001,3,秋田市,新藤田字大所,0,,,32,21,21,8,11,-,2,7,11
05201037002,3,秋田市,新藤田字治郎沢,0,,,87,67,61,28,22,6,3,12,54
05201037003,3,秋田市,新藤田字高梨台,0,,,229,161,149,63,58,12,19,43,135
05201037004,3,秋田市,新藤田字中山台,0,,,109,86,80,43,30,6,1,14,55
052010380,2,秋田市,濁川,0,,,776,596,517,240,218,79,62,153,406
05201038001,3,秋田市,濁川字家ノ前,0,,,159,128,111,42,57,17,14,44,76
05201038002,3,秋田市,濁川字井戸尻,0,,,28,23,21,7,10,2,4,6,17
05201038003,3,秋田市,濁川字後田,0,,,143,111,95,46,43,16,11,29,68
05201038004,3,秋田市,濁川字蟹子沢,0,,,35,23,20,11,4,3,-,1,21
05201038005,3,秋田市,濁川字鎌ノ沢,0,,,15,12,9,3,4,3,1,2,14
05201038006,3,秋田市,濁川字草刈場,0,,,42,30,27,16,5,3,1,4,24
05201038007,3,秋田市,濁川字口ノ田,0,,,18,3,2,1,1,1,-,1,5
05201038008,3,秋田市,濁川字菅場,0,,,55,48,39,22,15,9,6,16,23
05201038009,3,秋田市,濁川字堀尾田,0,,,210,164,145,68,58,19,19,38,121
05201038010,3,秋田市,濁川字三升作,0,,,71,54,48,24,21,6,6,12,37
05201038011,3,秋田市,濁川字森ノ越,0,,,-,-,-,-,-,-,-,-,-
052010390,2,秋田市,添川,0,,,746,595,501,187,248,94,53,200,357
05201039001,3,秋田市,添川字飛鳥田,1,,039002,15,14,12,4,4,2,1,3,11
05201039002,3,秋田市,添川字太田,2,039001,,X,X,X,X,X,X,X,X,X
05201039003,3,秋田市,添川字境内川原,0,,,279,202,171,78,74,31,19,54,156
05201039004,3,秋田市,添川字添川,0,,,54,42,28,11,13,14,2,7,38
05201039005,3,秋田市,添川字地ノ内,0,,,336,291,257,77,148,34,29,129,107
05201039006,3,秋田市,添川字鶴木台,0,,,6,2,2,2,-,-,-,-,2
05201039007,3,秋田市,添川字長田,0,,,13,10,7,5,1,3,1,4,8
05201039008,3,秋田市,添川字湯沢,1,,039009,26,22,13,5,5,9,1,3,21
05201039009,3,秋田市,添川字湯沢台,2,039008,,X,X,X,X,X,X,X,X,X
05201039010,3,秋田市,添川字蓬田,0,,,17,12,11,5,3,1,-,-,14
05201039011,3,秋田市,添川字東台沢,0,,,-,-,-,-,-,-,-,-,-
05201039012,3,秋田市,添川字古城廻,0,,,-,-,-,-,-,-,-,-,-
052010400,2,秋田市,広面,0,,,7144,3549,3134,1301,1365,415,494,1175,2258
05201040001,3,秋田市,広面字赤沼,0,,,114,48,31,16,10,17,2,12,45
05201040002,3,秋田市,広面字家ノ下,0,,,464,163,145,71,50,18,9,34,134
05201040003,3,秋田市,広面字碇,0,,,174,120,107,34,52,13,25,49,56
05201040005,3,秋田市,広面字板橋添,0,,,257,136,124,54,52,12,18,41,74
05201040006,3,秋田市,広面字大袋,0,,,41,27,21,7,9,6,3,8,20
05201040007,3,秋田市,広面字大巻,0,,,274,155,135,52,61,20,21,44,129
