unit_id,pref_name,B4_mean,B4_std,B8_mean,B8_std,B11_mean,B11_std,NDVI_mean,NDVI_std,NDBI_mean,NDBI_std,MNDWI_mean,MNDWI_std,viirs_mean_mean,viirs_mean_std,S2_NDBI_contrast_mean,S2_NDBI_contrast_std,S2_NDBI_entropy_mean,S2_NDBI_entropy_std,dw_bare_frac_mean,dw_bare_frac_std,NDVI_slope,NDBI_slope,MNDWI_slope,viirs_mean_slope,dw_bare_frac_slope,NDVI_seasonal_amp,NDBI_seasonal_amp,MNDWI_seasonal_amp,pop_total,age_u15,age_65_plus,osm_built_area,osm_built_ratio,elevation_mean,elevation_std,slope_mean,slope_std,aspect_sin_mean,aspect_cos_mean,tri_mean,dw_water_frac,dw_trees_frac,dw_grass_frac,dw_flooded_vegetation_frac,dw_crops_frac,dw_shrub_and_scrub_frac,dw_built_frac,elderly_ratio,aging_index,youth_ratio,household_size,shrinkage_class,shrinkage_code
aza:Akita:05201020105,Akita,0.14613449629465539,0.2431479294901678,0.04175709179534377,0.07448973956892023,-0.01970077195767422,-0.17945406943319353,-0.4376782873658681,-0.37921643378923436,0.22374769109970633,-0.21877923221510104,0.6097105901452721,-0.3112013259657956,1.163578556127288,2.4932972469567956,0.893278750008007,1.4423545113539138,-0.30861565579930994,-0.3128729344450559,0.06732371857595429,0.36428654677140354,0.16797661000744835,0.1126196361087195,-0.3152788881541213,-6.190208408235288,-0.42846239652439383,-0.2928082510985816,0.051235399386383544,0.01986598745284633,0.7256939416154157,0.8501575892094178,0.5816767018117824,0.3316170607371675,1.8859494496342672,-0.43424087509509685,-0.1778859795837462,0.0,0.0,0.0,0.0,-0.2179862134398653,-0.04567515163280537,-0.2122857967381796,-0.6487154575386868,-0.36236496677368546,-0.3105749164987843,-0.7138851264260675,0.7226538670403699,-0.7703889232004533,-0.4779120997401668,0.49914440053079345,-0.9923339992746467,stable,0
aza:Akita:05201020106,Akita,0.13791737453311692,0.23395555254605663,0.02564740318457075,0.06598275917016123,-0.02890172877992459,-0.1971975225429358,-0.4475601671257524,-0.38979131989685034,0.2323308640439128,-0.22710754116544568,0.6191711824373806,-0.32379306967923055,1.454000793704762,5.2932950814658115,0.22522063761438102,0.23701802252739554,-0.33303491945765673,0.11774418612133465,0.3566298715226452,0.49833476832961626,0.1548052872055406,0.11484510070922777,-0.30843567987383946,-4.486554569779317,-0.10485528092526274,-0.29980392455925386,0.03510645210577238,0.004089517941209337,0.8332109791955689,0.7524926949578051,0.7596463135434871,0.40443822814405544,1.919189571016394,-0.4360449420141461,-0.2045136055437008,0.0,0.0,0.0,0.0,-0.24976319761236124,0.06068333323104902,-0.20873504354231476,-0.645587908123535,-0.3511777134106341,-0.3137234603650507,-0.6669439101537123,0.7038902122468373,-0.6044207720162786,-0.14071970564884803,-0.1644447471326243,-1.0161990312287854,stable,0
aza:Akita:05201020107,Akita,0.13957174347934834,0.23596062773939427,0.026620524654827026,0.06776782479957531,-0.027898698384580357,-0.19375642541467544,-0.4488594778127859,-0.39056809241539686,0.23402533443591286,-0.22266499943410084,0.6197866280460225,-0.32258709021056736,1.4437098657973848,5.115592006198184,0.701957827852315,1.0114515295727542,-0.5778958004029764,-0.37733750068160393,0.5967709363779664,0.49150703787666766,0.1539959756761863,0.1156295769809069,-0.30864624012861736,-4.559050462242927,-0.27887042799272,-0.30021403913713235,0.037930422840443914,0.004939552003579121,0.33848653922945804,0.47354423936381795,-0.2078595014451131,0.1688998077737736,1.995699026290031,-0.4379508818127534,-0.20597494024548887,0.0,0.0,0.0,0.0,-0.2640855137263306,0.009743689078758394,-0.21668288326894508,-0.6547591397179412,-0.43025497150373015,-0.3089634319343099,-0.6671129641000477,0.7070351998095368,-1.5404718209872055,-0.7548041561618339,0.5791248787080198,-0.9429736808724366,stable,0
aza:Akita:05201020108,Akita,0.14986451573743342,0.24747502910159913,0.046835592160407225,0.07840954150232064,-0.01634545434908971,-0.171575053085049,-0.4364302758847369,-0.37731019822335615,0.22319519010200115,-0.21244872600349052,0.6078763360126436,-0.30681388852172103,1.1188172061554573,2.121240815914841,1.1703116596865892,2.1916410716364885,-0.7303558806481075,-0.44025751134478835,0.46288546338936093,0.3863416425097298,0.17052905406156535,0.11285330989177288,-0.3172616638866133,-5.838431845054718,-1.3365819291962662,-0.2914050491544352,0.05819697898354597,0.024714028612390738,0.3526381491733241,0.47354423936381795,-0.5115192309952908,0.22500949873458478,1.8079989476094669,-0.44076181071027626,-0.19658015006975052,0.0,0.0,0.0,0.0,-0.18615004013922878,-0.014093226640528266,-0.21689152889064695,-0.6466335835454112,-0.4311868232900437,-0.29886929678768037,-0.7684065780724335,0.7387887199363127,-1.9543245204943345,-0.8869683080189644,0.5229381484449909,-0.9598761020955648,stable,0
aza:Akita:05201020201,Akita,0.12795954502369228,0.22274389855276608,0.008159246357682679,0.055686454512656816,-0.03924069323334735,-0.2183634981798439,-0.456529184329157,-0.39988038559980915,0.2396461895603744,-0.2392850519585899,0.6283340130253524,-0.33768088992381823,1.7791928777338795,6.9563405893264525,0.5066267335502264,0.607703283033877,0.5388974515348716,0.43276059778116144,1.9329696044562323,2.1170998503902787,0.1420341734016653,0.11638067128357844,-0.3011888977718996,-6.747317740810205,-0.9739916632419422,-0.3066165716793853,0.01599898842839347,-0.012813551739214661,1.078048633578044,0.8387566283357886,0.8780154875099407,0.6517420239612541,1.8912154181622562,-0.4362860069331699,-0.02224730689231708,0.0,0.0,0.0,0.0,0.07187969664213026,0.1714293788923698,-0.21949295949880945,-0.6549643724820492,-0.38969516658457765,-0.30375927209836534,-0.6847932686303138,0.6838898350094587,-1.0239029135232607,-0.10445678249504853,-0.5522433869241442,-1.4581354312783823,stable,0
aza:Akita:05201020202,Akita,0.1319214829383421,0.22750493812725708,0.010741500306056227,0.05991908903959821,-0.03675948004119669,-0.2102408274428634,-0.45927260390978836,-0.40146392213132537,0.24327914661919392,-0.229226319724587,0.629527970871639,-0.3347156319693793,1.575443591607236,6.111274835282574,0.6549445448226168,1.0209891750949966,-0.6112705181228624,-0.5737644849723904,-0.08391387579202247,0.4424054700336651,0.14046001800940505,0.11816104296398504,-0.3018425118961061,-6.725119405977766,-0.28027945752363065,-0.3073927389383454,0.022784947954992165,-0.01058068714476013,0.9382022522688556,1.1630160830936893,0.80386277424719,0.43596857894821694,2.060508409185194,-0.44235361399670226,-0.20443473496022455,0.0,0.0,0.0,0.0,-0.26035543275754147,-0.18641168243218656,-0.21658412860938425,-0.6520812985284422,-0.45445602477328356,-0.318975402419649,-0.7297980599121362,0.7314430734657114,-0.8142101635251384,-0.5791726832494694,0.872850021451233,-0.702429657137084,stable,0
aza:Akita:05201020203,Akita,0.13069824749877668,0.22639028639126713,0.005106770097057433,0.058780472456295266,-0.03932692922169775,-0.2130865108252821,-0.4653846066442459,-0.4071593328467333,0.24935506395685825,-0.2265126482833415,0.634510557435054,-0.3384490274335341,1.2083437166864361,2.5939384707279936,0.3457199853769634,0.3854878957628577,-0.4758253431467133,-0.458459818067514,-0.7186901209825,-0.162486378162189,0.13354974264338057,0.12024741602696153,-0.29915348197571334,-4.497978355490299,-0.5465860388657313,-0.31098208883895206,0.019785357149756502,-0.016225889434564583,0.9382022522688556,1.0510974033863763,0.884364937923532,0.4846540482693112,1.8709173141400688,-0.4587325272990195,-0.1440558490643406,0.0,0.0,0.0,0.0,-0.22258280294677849,-0.25274935578902935,-0.19564234409526435,-0.6337255728781428,-0.35300428876217116,-0.30344229952527363,-0.7240252212682358,0.7158356251441463,-0.5835125370416353,-0.39179328572758226,0.42902797664552134,-0.49844032453244547,stable,0
aza:Akita:05201020204,Akita,0.13884486526843964,0.23556305842283956,0.019421557677371082,0.06720592134570241,-0.030865679476600467,-0.19572171218407558,-0.45807531078252656,-0.3989068724168014,0.24340968324488013,-0.21654165811147094,0.6270209310676287,-0.3270941893195207,0.9838081735779429,1.5885602827682062,0.4258355116549055,0.41060553047219567,0.0165494303763805,-0.10681586505055424,-0.9359361377799585,-0.38506364447615604,0.14399075072537879,0.1189844648661731,-0.30507548914134186,-3.337375830303593,-0.7062760523689309,-0.305423511089193,0.035443642641255484,-0.0023975841137175596,0.7042109566641633,0.40808007026239546,0.8179730841054212,0.39782514367379124,1.3408263594566827,-0.4183911620888447,0.22037634687287125,0.0,0.0,0.0,0.0,0.5830542022597425,-0.20365308696317796,-0.10349375889311341,-0.5012017873576959,-0.17486692883119778,-0.2567659597506971,-0.6049249103634187,0.6361279173312191,0.11155411355635544,0.7600003535852767,-0.6470390377251029,-0.6597004295282358,shrinking,1
aza:Akita:05201021001,Akita,0.14906293883258098,0.24707185599133155,0.03810915558846974,0.07780123631338591,-0.019924657449946658,-0.17375547839556751,-0.4477948130023495,-0.3875449490173506,0.23481807870904808,-0.20471563614020288,0.6167567163230454,-0.3122845494424615,0.8650330289788397,1.384103501240697,0.3067023370358216,0.2579196612513191,-0.22038983505181406,-0.2571717569137987,-0.8367733063540413,-0.05411890767228311,0.15827376518848726,0.11699267404871821,-0.31291885863181895,-3.130411927090293,-0.8140668114835907,-0.29782791795674807,0.05532383462911662,0.015778503085949167,0.9848521535124783,0.9245942598551553,1.1599287602817625,0.5791859310761401,1.6039175732345705,-0.4480325168628384,-0.06341730052746208,0.0,0.0,0.0,0.0,0.05648265832727413,-0.2977712718577296,-0.1414647308614155,-0.5861406305251801,-0.29386286086014063,-0.2830067555861968,-0.7097537905693502,0.6912743034050994,0.2226787620111484,0.22479942623713747,-0.1221613162170735,-0.4731540604830614,shrinking,1
aza:Akita:05201021002,Akita,0.15494703182852973,0.253961927272184,0.04572548493233316,0.08405664839809186,-0.014775339715119873,-0.1611529064992411,-0.44641952664524875,-0.3849565094330703,0.23459239969253132,-0.1940236510413825,0.614313364794488,-0.3055083681176861,0.6045696928216678,0.9160148396755219,0.26520483404212425,0.2212649864241952,0.17660527326143644,0.029631263553839406,-0.6750636930788877,0.32212932148049495,0.16178671083788226,0.11755460386034657,-0.3158754755426588,-2.2710281279193483,-0.9927787236540834,-0.2959773182912796,0.06626847742667413,0.02304649767664143,1.026601779157757,1.0592195443315853,1.1189884106135446,0.5631072076734928,1.4696760467928003,-0.3422488763493233,0.5683056765963298,0.0,0.0,0.0,0.0,0.5042733110741091,-0.40732112045063235,0.09576056638909267,-0.5489478808026435,-0.33906464059785973,-0.27238790803783397,-0.5741668596279301,0.5541797834945601,-0.1271904957681321,-0.10198280606753425,0.14629689625077144,-0.3749606924751592,shrinking,1
aza:Akita:05201021003,Akita,0.16666005550014734,0.26718446955658987,0.06837160911332356,0.09626334123249104,-0.0016608238766159193,-0.13565304433347575,-0.432747113742653,-0.3702293168745088,0.22279930657365848,-0.18163005685969574,0.601066920673243,-0.28754578321284696,0.6591949124079842,1.0568770092572137,0.2910836678955738,0.26771701575080337,-0.42457460749001075,-0.397465768072955,-0.6939325668314683,0.020605022147796814,0.1801429635476303,0.11458360861866806,-0.325548087246519,-2.375502578028569,-0.7802501027417367,-0.28619557720237454,0.08948545075525403,0.04532227068907656,0.9816392239189227,1.19625047165739,0.7894473530862905,0.5480626013442198,1.4448163301690646,-0.31320915548616624,0.12024151699066214,0.0,0.0,0.0,0.0,0.4479628155655591,-0.4267743306150945,-0.10591207511736289,-0.5655223407439626,-0.38456943175202557,-0.27927533566095625,-0.6672311636645996,0.6532976766775238,-0.9765995009681128,-0.6177244253233506,0.8216552896707378,-0.471349994228436,stable,0
aza:Akita:05201021004,Akita,0.16659820774279013,0.26690199173640267,0.0712765043732081,0.09609962906525442,-0.0005895183303064507,-0.13562303616441426,-0.42838980351192657,-0.36640613434556935,0.21827080614719738,-0.1853015992757245,0.5977563987331663,-0.28583157091410805,0.7726245017534201,1.2297420526172227,0.5006852315595282,0.763262158815968,-0.45973609069437044,-0.45500430539825265,-0.3950800835920245,0.5763069143830963,0.1846875590586197,0.11293676481429193,-0.3270395557178626,-2.7369548135354864,-0.3551928609170434,-0.28379250913860676,0.08987883971331771,0.04836449785966282,0.9983158428912328,1.1350862154579244,0.9590163575460171,0.5622715351435622,2.1875666141825776,-0.43410627148073416,-0.1601940680365642,0.0,0.0,0.0,0.0,-0.19367666616175114,-0.3860172675372543,-0.21953865069671358,-0.6204447741849077,-0.49150783412880045,-0.3080912946609837,-0.6979700044815329,0.7298873233862406,-0.5616140868456296,-0.4090258518844577,0.508465264488451,-0.42766100243021987,stable,0
aza:Akita:05201021005,Akita,0.1572383072997074,0.2560759043252884,0.056708697424665166,0.08621357311061613,-0.00975589206566337,-0.15584161460172938,-0.4342000759828288,-0.37367848873744736,0.22238238320246162,-0.19948240566472544,0.6044279954295999,-0.2981394590162008,0.8224988682598544,1.3199269034995285,0.5823011460660937,0.7991088053495975,0.18353730000651988,0.026276498270515064,-0.5168042206138241,-0.1267397449959013,0.17539381677098043,0.1133818577343936,-0.32110877520828474,-3.3936422702736104,-0.4777784301062643,-0.28878167160668317,0.07195856771295264,0.03418235060854727,1.0902408892982245,1.1058415266790942,1.2533788095578278,0.5484422532271933,1.7756112894893192,-0.4490779974069317,-0.13739714177955126,0.0,0.0,0.0,0.0,-0.14240252197130296,-0.21097121663677454,-0.15273086550162465,-0.4810904945916287,-0.3518273928484872,-0.2661887828876716,-0.6326628925290085,0.6586403189646323,0.1182581339960503,0.03323803060255223,0.08598003785616307,-0.8645956217581823,shrinking,1
aza:Akita:05201022001,Akita,0.16635049179984043,0.2661726851271201,0.07745592359381025,0.09562761682912055,0.001638986559011094,-0.13585302178074443,-0.4189197298403933,-0.35815878842460613,0.2083626105853076,-0.19349816812171913,0.5906128791136548,-0.2822576510702528,0.961561484632684,1.3907375692312924,-0.011204365921336164,-0.10745589034328049,-1.1245245983414462,-0.7438813406677307,-0.3971228133279446,0.4449226922632419,0.19439929741087017,0.10933151216146861,-0.3301716395076839,-2.8974968383530673,-0.7600540127986849,-0.27855931154980934,0.09052512157299364,0.054814995576976014,1.1067685073071372,1.19625047165739,1.1845477022495257,0.5626911187800524,1.5003448900753578,-0.4331845967021899,-0.10896716736102723,0.0,0.0,0.0,0.0,-0.10935695637181171,-0.23647292678611223,-0.15884264310236074,-0.5680248687799738,-0.33112917827872207,-0.28252389258657,-0.630830755583375,0.6771251962253686,-0.2169271410445586,-0.21965527460699683,0.3234958697034796,-0.49896604847502507,shrinking,1
aza:Akita:05201022002,Akita,0.17311903459177633,0.27420223513901326,0.08549144116860907,0.10289068853048042,0.007357832382274475,-0.12125783594305875,-0.41834996438910316,-0.356063371519078,0.20918717332790396,-0.18012027127395244,0.5885404679593196,-0.27475204352389315,0.7638659691221265,1.121079382408356,0.13447857165684948,0.14322158552384356,-0.4865774234047075,-0.3965375945454842,-0.1817985851809571,0.6094115641891756,0.1974053116627573,0.11036635320070494,-0.33324230988986164,-2.1609101448883314,-0.4181295132977162,-0.27697647264179875,0.10312059303385439,0.06252630936766025,1.1955962170311958,1.0592195443315853,1.3893068301919032,0.6893005209284708,1.90815522307737,-0.4084810246426575,-0.08109794658620544,0.0,0.0,0.0,0.0,-0.1690713644901579,-0.1876409577492219,-0.2101525836064833,-0.5530663938185055,-0.4305544461712447,-0.29763140736007826,-0.6900867240533665,0.7122238537185992,0.19056846946796202,0.40232777338730574,-0.33504213186313536,-0.613712841938848,shrinking,1
aza:Akita:05201022003,Akita,0.17647965384025513,0.2776954468022693,0.09723485468381142,0.10629061491369078,0.0131382864610635,-0.11354579431726482,-0.4066396230365055,-0.3449515277161937,0.19771037209874387,-0.18260511084598127,0.5788310248914562,-0.266311705614595,0.7785931416723552,1.1296446081139826,0.08279078300401851,-0.02029240829184844,-0.1112751552810329,-0.1537056281163338,-0.7118481030993915,-0.3679998623918449,0.21073671806387764,0.1065886270413422,-0.33866423645039284,-0.5236670681137283,-0.7116773322374216,-0.2698214984773224,0.11067928087093493,0.0744959277674403,0.7835806218747151,1.0088134092544794,0.37985716969224365,0.39111390153926795,0.9127628043915739,-0.238007943172751,0.4337253374157673,0.0,0.0,0.0,0.0,0.823851884461167,-0.45414894913902776,0.16225069300639286,-0.40279008677661415,-0.24298111374056083,-0.20264859897604562,-0.37293506948880933,0.45964090173682787,-1.3783940256253495,-0.7495175900875487,0.9004656153502552,-0.38444611238024834,stable,0
aza:Akita:05201022004,Akita,0.1837713000238126,0.28630869967543937,0.10701799741539363,0.11411480532620698,0.01976740338639967,-0.09766056369894004,-0.4043446816852354,-0.34119626659410784,0.19685921459684336,-0.16944344836911834,0.575295589265924,-0.25745773804349575,0.639800550045843,0.8381359998253999,0.39225591188150105,0.4343763538474597,-0.07812450974363933,-0.1793572678755866,-0.3322475673061318,0.3335157671917232,0.2157437773059266,0.10708935657645656,-0.34257714785168236,-1.212714728330495,-0.9655374860564787,-0.2671777846695102,0.1245392168398572,0.08402932414157735,1.0258548001003445,1.1831692530311981,1.1167624076969602,0.541455046511327,1.7116086600392961,-0.3528412736619249,-0.012305737139418644,0.0,0.0,0.0,0.0,0.13988997441544912,-0.22692590357674397,-0.12447727030927122,-0.5277304514811516,-0.3687905176129892,-0.26017853021998677,-0.5672373355613655,0.6328341361512893,-0.13234944808111418,-0.2884873422257794,0.5824299324607952,-0.22857531613688217,shrinking,1
aza:Akita:05201023001,Akita,0.1811355148652164,0.2836504889303701,0.09632517809320365,0.11147319440013585,0.014658412179535375,-0.10381083180423466,-0.4157496896884001,-0.35185914002191676,0.2081504840488712,-0.16588546608346108,0.5845956105988045,-0.2650326002555528,0.6481280757051444,0.9490643458380092,0.7042108451208563,0.9512178239875501,-0.12459490254921216,-0.21551565888853044,-0.558394657977941,0.49391563622749396,0.2029459829021822,0.11088377372032308,-0.3375456350968852,-1.5023210390856148,-1.1071449539129925,-0.2740107680497017,0.11833631594753187,0.07304802285737547,0.8383631511814627,1.0175035499965894,0.8419695602217276,0.3959649364978131,1.74356913595976,-0.10468097600568738,0.11274309011485847,0.0,0.0,0.0,0.0,0.12044484026319884,-0.2742783508173713,-0.16502457649992325,-0.4660937104939298,-0.292472425777065,-0.2734865251111447,-0.5743489086514983,0.6743369888874188,-0.3599908349930213,-0.39827119063550925,0.6972731986334181,0.1948163859929681,stable,0
aza:Akita:05201023002,Akita,0.19021048427863346,0.2940916115218652,0.11318528669942976,0.12109399588777581,0.024702357561483642,-0.08375198042642422,-0.4059937281334184,-0.34111398777983354,0.19989881973892562,-0.15506762569625204,0.574941950918361,-0.2511606043335403,0.575199603333155,0.7097524869566474,0.4894097279700575,0.6662818973971255,-0.14053502675735932,-0.19513679264247347,-0.07021102809470421,0.8215272753290253,0.2162862828365924,0.10891980121037456,-0.34476609716697754,-1.2469414870040272,-1.1745435331415488,-0.2668557938852255,0.13641815841281593,0.089841279524957,0.814282803977901,0.8937779476779667,0.8999789362267747,0.39019611959913586,1.9833594261411658,0.04754982983347301,-0.09156622777482104,0.0,0.0,0.0,0.0,-0.17145301279904634,-0.13302695171909742,-0.04623556420659094,-0.4065124198334599,-0.25851324525850217,-0.2590987254530119,-0.2582549467214895,0.5589438356626167,-0.05335298250977552,-0.16006547280474684,0.3263523281847424,-0.06349319354274274,shrinking,1
aza:Akita:05201023003,Akita,0.19045544523340016,0.2945183972861819,0.111398430424643,0.12142094546206679,0.02412503132173067,-0.08327789002190775,-0.40905477685873914,-0.3437179814183209,0.20313964660077558,-0.15211767490597503,0.5771994735004181,-0.2521387339149822,0.5942401679892172,0.7612970615061431,0.7399007472954037,1.0948594069600348,-0.8578927486255853,-0.6330633856488613,-0.6851446541649248,0.44964990442674146,0.21320912031838835,0.11011042477164647,-0.34382296269245166,-1.315439602810507,-1.0714495391299244,-0.26850980970344646,0.13653758006079947,0.08793785396902852,0.6019156067327391,0.22161460295122554,0.5964379082266569,0.30055340202557523,1.6962652212506466,0.007280530743471935,0.023170827429719293,0.0,0.0,0.0,0.0,-0.09968016060988255,-0.26766386732010894,-0.18616570986457456,-0.6107142210188898,-0.3330588843086425,-0.30883701531029545,-0.6952682279420619,0.7170182121248914,-0.29235141346163573,0.7217244737087043,-0.7968100441719127,-0.22881994689061907,shrinking,1
aza:Akita:05201023004,Akita,0.18061420919292415,0.28324803529306103,0.09250667986134674,0.11101287882342066,0.013002844877128782,-0.10510073941339287,-0.4205123723204231,-0.35615782018326003,0.21297778975024997,-0.1631889489094413,0.588343030318342,-0.2675506340670301,0.6589848743664787,1.002679975405667,0.39085901452027827,0.4202047089046092,-0.7768298497015633,-0.6244209222267971,-0.4403931476751943,-0.3436742057960244,0.19781441419407914,0.11258069047821061,-0.3356988461956039,-1.529303838154384,-0.9037750249515646,-0.2767595525344911,0.11682598334068008,0.06908662009781501,0.21114472737458936,0.22161460295122554,-0.07555479002378186,-0.13434257835464306,0.8216263527772512,-0.16912332903735217,0.008687304452602133,0.0,0.0,0.0,0.0,0.42719584270978983,-0.14368233418807452,0.037761266506143906,-0.38740930593672696,-0.06681598671248896,-0.2059019996341218,-0.35414479632366164,0.5126540355754173,-0.9879096327116283,-0.4482760706265243,0.13656634779030014,-0.9285576129834037,stable,0
aza:Akita:05201023005,Akita,0.19945974617950554,0.3047281775789103,0.13141444400388044,0.13093649675250488,0.03539040446107149,-0.0630825698763072,-0.3944305534922621,-0.3287058465808355,0.18984236035900615,-0.14489594879425818,0.563871198637519,-0.2362113754368747,0.4520602312541712,0.5613824548129072,0.4824466759080835,0.5521854690527691,-0.3711711264792924,-0.41251814652238106,-0.4210558681923027,-0.303143440429658,0.23159205362800594,0.10631044396627866,-0.35268404008102183,-0.8776896389553652,-1.008982563259555,-0.2586535023276543,0.15510413392084085,0.10815971692645601,0.8373362978026506,1.4394899673278725,-0.48635823536167744,0.23839675147505526,1.1443823300315827,0.04165909011350473,0.2792843159911029,0.0,0.0,0.0,0.0,0.6095508661399225,-0.52620802863909,0.3421574970154433,-0.3214473079648225,-0.4135875390454421,-0.20342297567867101,-0.2293197202123645,0.36402821027384685,-2.305687035960296,-1.0601252180880465,3.158186213209062,1.1014410112613582,stable,0
aza:Akita:05201024001,Akita,0.1095805355297196,0.20532414590726678,-0.06038680192408854,0.03867273613126639,-0.07156172808728939,-0.25864217643684845,-0.5243833999279676,-0.46349438544988125,0.30606137924942123,-0.21645612894366453,0.6849749671381341,-0.38295810012068127,0.7664417961318549,1.1098908348647234,0.8379863988164032,1.1189327090672747,-0.33194479946948513,-0.39346000760047123,0.23831597260069426,0.4854659166263988,0.06377108045312549,0.13866313559616722,-0.2693065658609447,-3.2440488016814353,-1.0909411143075207,-0.3473534899564295,-0.026128754098533307,-0.08033228604256286,0.7745079412354713,1.0260738229010438,0.6999030295281844,0.30331227625159973,1.8844099055969534,-0.5063396759855229,-0.16984312960585016,0.0,0.0,0.0,0.0,-0.1453605948409465,0.12423019454900404,-0.19282383579257403,-0.6051167030643896,-0.33390922386002564,-0.2851862751734724,-0.5441794078141815,0.7081770065262656,-0.5859667671106089,-0.5429743905463775,1.0201611682378098,-0.6606147320370711,stable,0
aza:Akita:05201024002,Akita,0.11534032421452993,0.2116069719474751,-0.049223479269603874,0.04446441760068906,-0.06528881181398596,-0.2465181854086854,-0.5179252407761911,-0.45655739915369725,0.30052574932339987,-0.2110770339459859,0.6786557625306953,-0.374655002953111,0.7944721405256953,1.1613179511590819,0.49502011983271677,0.4878683989862799,0.007967013703703266,-0.06875741717554353,0.40098473289266373,0.41435193206043214,0.072584571943126,0.13726665655934828,-0.27399591820172786,-3.2296807865267327,-1.3001819996477426,-0.3427473270528183,-0.014924193596541195,-0.06971702813450076,0.9880477392720807,1.0751520822786726,1.0940837838560573,0.470358067389185,1.9873511004273403,-0.4945576558848909,-0.16985254332453212,0.0,0.0,0.0,0.0,-0.1609640764268664,0.2026737856227861,-0.1871362578609019,-0.6002783705341228,-0.29063658965701444,-0.30011259022959424,-0.5919256684231263,0.7004249156564211,-0.05760278610249065,-0.16379317965199916,0.3311717953379547,-0.5131559697873658,shrinking,1
aza:Akita:05201024003,Akita,0.12068425654654166,0.21781881329084685,-0.04241332564103502,0.05012834856207077,-0.06076631014617939,-0.23515278932019132,-0.5169356402728882,-0.4543650813310083,0.300556267993042,-0.20136597303199422,0.6766906798990484,-0.36873671022213333,0.6645873302432669,0.9753575591239408,0.4331234376350079,0.4532784175169976,-0.5041640460848319,-0.461083941980706,0.23631744214374972,0.21886383266576187,0.07552833146198583,0.13783415003247787,-0.27657528132275716,-2.867128211980133,-0.7306992309047143,-0.3412560013150781,-0.005194841687287419,-0.0633926120245247,1.0145355102202798,1.1698066964176053,0.9893883165086074,0.5199641413884408,1.8604872668349337,-0.4887771333317875,-0.1888424932689169,0.0,0.0,0.0,0.0,-0.20585401346074755,0.04174652828322166,-0.1995903172617898,-0.44004496174066215,-0.3344595500676834,-0.2526817349491389,-0.5260493843568465,0.671872038287087,-0.5239057405082045,-0.4165026568293695,0.5762823354977257,-0.4984136037196866,stable,0
aza:Akita:05201024004,Akita,0.11401987829440002,0.21060118364457098,-0.0560802875435524,0.04345033842573987,-0.06831727234929884,-0.24926607334131873,-0.5254786485569044,-0.46334238036069253,0.3080415996413028,-0.20678140693527625,0.6848444496968162,-0.3788035796537537,0.6038114053334117,0.8603294282298543,0.5576296136353284,0.527988547839388,-0.6916800732205081,-0.6393556581781775,0.3923339654146291,0.13447237149155133,0.06413571531799948,0.1398593228189404,-0.2707322342526702,-2.681036387773369,-0.4449010743850173,-0.3471602954858585,-0.018359322176775588,-0.07645222625547805,0.8722568313482039,1.0345274898307621,0.7596463135434871,0.3171953130212997,1.8323135334479987,-0.48368862767362747,-0.1950953914788723,0.0,0.0,0.0,0.0,-0.2144992499968869,0.06259021306022378,-0.1956517117969746,-0.5724881296021767,-0.290003515884196,-0.26007460081299555,-0.5829722682466045,0.6752613357307312,-0.7321423193498593,-0.49820051520451936,0.6247947277751227,-0.8491757492864931,stable,0
aza:Akita:05201025001,Akita,0.14126228771185925,0.24007774236187168,0.002081110836213751,0.07076856910837806,-0.03640751269146022,-0.1912131281536551,-0.4870021436725182,-0.4235415423063496,0.27376887735882083,-0.18714446446724972,0.6487436953147808,-0.3359272261034297,0.6622753285033018,1.1718996375445339,0.49751333003446724,0.5398476473132243,0.21919094096142785,0.0691690949126277,-0.43238841485160434,0.10993982721249532,0.11434860427111956,0.13030651602125876,-0.2958503179788849,-1.8358787660337401,-0.3246638877473141,-0.32097058190513467,0.03611099890939932,-0.020390649625313954,1.1543528248705226,1.0751520822786726,1.3007063118728681,0.6204294507856581,1.9932323654269695,-0.47640176996390815,-0.18477720356312008,0.0,0.0,0.0,0.0,-0.17482919733742702,-0.19362900731601737,-0.19673187288697583,-0.5574370247913216,-0.3212355181884333,-0.26423732927715915,-0.6421585941649698,0.7203353822075611,0.018812446040674478,0.18017249761719925,-0.18889150506464875,-0.38141855682473774,shrinking,1
aza:Akita:05201025002,Akita,0.1492298629891284,0.24893220132099025,0.01772197807920287,0.07894675214959138,-0.027492943184593367,-0.17402736968751317,-0.47756923484598374,-0.41342019219466797,0.26562264593107937,-0.17940172394382528,0.6395937714355042,-0.3238705381695102,0.6342978801036626,1.1482555206288132,0.503711316356476,0.6646511737425611,-0.23464550222678435,-0.30888421313231224,-0.6388706949995641,-0.0818646804532204,0.12709303747512601,0.128214579296781,-0.3025487660840071,-1.3720218876078611,-0.48341454822990665,-0.3142901204753939,0.051888706048881836,-0.005207983812748551,0.3456046308953272,0.40808007026239546,0.023394935649482817,0.17134369681479442,1.0952801194923016,-0.48963966324901365,-0.20352388948103364,0.0,0.0,0.0,0.0,-0.2803598760612352,-0.4292776212168124,-0.15847806446305174,-0.437354296980347,-0.2566845351757459,-0.14157498435499008,-0.36054933529271443,0.6313558899557591,-1.1074268467856707,-0.5470692200376776,0.3085450855489307,-0.5439071695515421,stable,0
