,model,balanced_accuracy,accuracy,f1_weighted,f1_macro,precision_weighted,recall_weighted,cohen_kappa,matthews_corrcoef
177,K-Nearest Neighbors,0.5190891688056368,0.520136518771331,0.5232028575597581,0.5242938790089275,0.5377082383485077,0.520136518771331,0.27648679559159905,0.2799307522416769
178,K-Nearest Neighbors,0.5493233207682796,0.5489276139410187,0.5413485770285658,0.5430235982689114,0.5495033787660693,0.5489276139410187,0.32178611713372907,0.32721399586466227
179,K-Nearest Neighbors,0.5454223325884199,0.5476025017373176,0.5491608302192613,0.5504512409868769,0.5605949545568374,0.5476025017373176,0.31543840444414895,0.31792086590205954
180,K-Nearest Neighbors,0.4663587865126327,0.4660574412532637,0.46784481633512065,0.46726922380593683,0.48717886718515,0.4660574412532637,0.20040529228004977,0.20475198654686583
181,K-Nearest Neighbors,0.5444910010394489,0.5453947368421053,0.5426567737391891,0.5408353021474334,0.5451220476918379,0.5453947368421053,0.31865360264048326,0.3203022823775629
182,K-Nearest Neighbors,0.5190319287572281,0.520136518771331,0.523172950961541,0.524237404668192,0.5378916522780239,0.520136518771331,0.27644409785159274,0.279971460396617
183,K-Nearest Neighbors,0.5458986917350819,0.5455764075067024,0.5377591640274902,0.539371176101752,0.5455751530911273,0.5455764075067024,0.316732151432931,0.32206241839747785
184,K-Nearest Neighbors,0.5454223325884199,0.5476025017373176,0.5491608302192613,0.5504512409868769,0.5605949545568374,0.5476025017373176,0.31543840444414895,0.31792086590205954
185,K-Nearest Neighbors,0.4663587865126327,0.4660574412532637,0.46784481633512065,0.46726922380593683,0.48717886718515,0.4660574412532637,0.20040529228004977,0.20475198654686583
186,K-Nearest Neighbors,0.5444910010394489,0.5453947368421053,0.5426567737391891,0.5408353021474334,0.5451220476918379,0.5453947368421053,0.31865360264048326,0.3203022823775629
187,K-Nearest Neighbors,0.5190319287572281,0.520136518771331,0.523172950961541,0.524237404668192,0.5378916522780239,0.520136518771331,0.27644409785159274,0.279971460396617
188,K-Nearest Neighbors,0.5458986917350819,0.5455764075067024,0.5377591640274902,0.539371176101752,0.5455751530911273,0.5455764075067024,0.316732151432931,0.32206241839747785
189,K-Nearest Neighbors,0.5454223325884199,0.5476025017373176,0.5491608302192613,0.5504512409868769,0.5605949545568374,0.5476025017373176,0.31543840444414895,0.31792086590205954
190,K-Nearest Neighbors,0.4663587865126327,0.4660574412532637,0.46784481633512065,0.46726922380593683,0.48717886718515,0.4660574412532637,0.20040529228004977,0.20475198654686583
191,K-Nearest Neighbors,0.5462196542511482,0.5461689587426326,0.5453131646316136,0.5436449317822887,0.5517847311513662,0.5461689587426326,0.3205934697525348,0.3228010240426979
192,K-Nearest Neighbors,0.5116397640177087,0.5129781420765027,0.5154111227088412,0.516181531306324,0.5298767662730477,0.5129781420765027,0.26580255631863114,0.26934986738736993
193,K-Nearest Neighbors,0.5524963388787391,0.5518169582772544,0.543871533632709,0.5455787875761762,0.552769307695515,0.5518169582772544,0.32652102963052687,0.33240452032118606
194,K-Nearest Neighbors,0.5454223325884199,0.5476025017373176,0.5491608302192613,0.5504512409868769,0.5605949545568374,0.5476025017373176,0.31543840444414895,0.31792086590205954
195,K-Nearest Neighbors,0.4663587865126327,0.4660574412532637,0.46784481633512065,0.46726922380593683,0.48717886718515,0.4660574412532637,0.20040529228004977,0.20475198654686583
196,K-Nearest Neighbors,0.5462196542511482,0.5461689587426326,0.5453131646316136,0.5436449317822887,0.5517847311513662,0.5461689587426326,0.3205934697525348,0.3228010240426979
197,K-Nearest Neighbors,0.5126280735208664,0.5137174211248285,0.5166233994681659,0.5174762878167352,0.5316803519133536,0.5137174211248285,0.26723904497129847,0.27078536647520834
198,K-Nearest Neighbors,0.546458215118542,0.5454545454545454,0.5374811157661937,0.5395479144201796,0.5476534076457773,0.5454545454545454,0.31691424227895804,0.32315251014196256
199,K-Nearest Neighbors,0.5469577582418413,0.5491289198606272,0.5506722081560544,0.5519555754858865,0.5617874799897661,0.5491289198606272,0.31777383432348316,0.320191223227848
200,MLP Neural Network,0.9014199304968535,0.9014360313315927,0.9022401957647274,0.9017132701030158,0.9044727449567891,0.9014360313315927,0.8522073512998268,0.8528813955916705
201,MLP Neural Network,0.8968623822840732,0.8973684210526316,0.8964135946986612,0.895400003774908,0.8988002695092459,0.8973684210526316,0.8460407701078079,0.8476502990602406
202,MLP Neural Network,0.9099530201226744,0.9092150170648464,0.9094604191721322,0.9105270878320524,0.9098612438819524,0.9092150170648464,0.863661522034081,0.8637395823268768
203,MLP Neural Network,0.9103677679260237,0.910857908847185,0.9116587985761024,0.9118941910163484,0.9145029318080332,0.910857908847185,0.8661085268807192,0.867105331346951
204,MLP Neural Network,0.9156663147356259,0.9152189020152884,0.9158028362888867,0.9175832390013707,0.9182804237215031,0.9152189020152884,0.8723114251883057,0.8733003318522341
205,MLP Neural Network,0.9014199304968535,0.9014360313315927,0.9022401957647274,0.9017132701030158,0.9044727449567891,0.9014360313315927,0.8522073512998268,0.8528813955916705
206,MLP Neural Network,0.8968623822840732,0.8973684210526316,0.8964135946986612,0.895400003774908,0.8988002695092459,0.8973684210526316,0.8460407701078079,0.8476502990602406
207,MLP Neural Network,0.9012754459989637,0.9017064846416383,0.9027660853887097,0.9037839102450321,0.9068056412911987,0.9017064846416383,0.8521930374625071,0.8537288841224281
208,MLP Neural Network,0.898828670407014,0.8987935656836461,0.8993409544973786,0.8998527428159798,0.9005378838444342,0.8987935656836461,0.8480281748095563,0.8483312132364899
209,MLP Neural Network,0.9156663147356259,0.9152189020152884,0.9158028362888867,0.9175832390013707,0.9182804237215031,0.9152189020152884,0.8723114251883057,0.8733003318522341
210,MLP Neural Network,0.9014199304968535,0.9014360313315927,0.9022401957647274,0.9017132701030158,0.9044727449567891,0.9014360313315927,0.8522073512998268,0.8528813955916705
211,MLP Neural Network,0.8968623822840732,0.8973684210526316,0.8964135946986612,0.895400003774908,0.8988002695092459,0.8973684210526316,0.8460407701078079,0.8476502990602406
212,MLP Neural Network,0.9012754459989637,0.9017064846416383,0.9027660853887097,0.9037839102450321,0.9068056412911987,0.9017064846416383,0.8521930374625071,0.8537288841224281
213,MLP Neural Network,0.898828670407014,0.8987935656836461,0.8993409544973786,0.8998527428159798,0.9005378838444342,0.8987935656836461,0.8480281748095563,0.8483312132364899
214,MLP Neural Network,0.9156663147356259,0.9152189020152884,0.9158028362888867,0.9175832390013707,0.9182804237215031,0.9152189020152884,0.8723114251883057,0.8733003318522341
215,MLP Neural Network,0.9014199304968535,0.9014360313315927,0.9022401957647274,0.9017132701030158,0.9044727449567891,0.9014360313315927,0.8522073512998268,0.8528813955916705
216,MLP Neural Network,0.9102061448507704,0.9109364767518009,0.9104410643839057,0.9095260276039411,0.910720461718611,0.9109364767518009,0.8663168248507851,0.866683392877676
217,MLP Neural Network,0.8969698815512676,0.8975409836065574,0.8988036917963949,0.8997917554820192,0.9038877718758642,0.8975409836065574,0.8459230653732437,0.8478952907587644
218,MLP Neural Network,0.9135032175986478,0.9131897711978466,0.913982540090894,0.9144348502991605,0.9167787493543619,0.9131897711978466,0.8697090144881042,0.8707164378943154
219,MLP Neural Network,0.9156663147356259,0.9152189020152884,0.9158028362888867,0.9175832390013707,0.9182804237215031,0.9152189020152884,0.8723114251883057,0.8733003318522341
220,MLP Neural Network,0.9014199304968535,0.9014360313315927,0.9022401957647274,0.9017132701030158,0.9044727449567891,0.9014360313315927,0.8522073512998268,0.8528813955916705
221,MLP Neural Network,0.9102061448507704,0.9109364767518009,0.9104410643839057,0.9095260276039411,0.910720461718611,0.9109364767518009,0.8663168248507851,0.866683392877676
222,MLP Neural Network,0.9084580268812394,0.9080932784636488,0.908300125248305,0.9092436287307107,0.9100389104220316,0.9080932784636488,0.8619620588547002,0.8626725027689639
223,MLP Neural Network,0.8847176893202581,0.8850267379679144,0.8858763930886691,0.8863296049022132,0.8883547801707029,0.8850267379679144,0.8273043690695274,0.8280681690805866
224,MLP Neural Network,0.9017881621300852,0.8996515679442508,0.8997507867970232,0.9018529213942342,0.9001066610531137,0.8996515679442508,0.8490901150519903,0.8492116823196579
225,XGBoost,0.7754899971823049,0.7761096605744126,0.7779549417862156,0.7770908476632181,0.7806920056086498,0.7761096605744126,0.6642089859351137,0.664623528143475
226,XGBoost,0.7809606196263288,0.7822368421052631,0.7781475178400494,0.7763624656264211,0.7806195666342989,0.7822368421052631,0.6733303076520518,0.6762891871201421
227,XGBoost,0.7747487893514573,0.7726962457337884,0.7732933232749836,0.775657649654428,0.7740638009415738,0.7726962457337884,0.6586211891454631,0.658701956736819
228,XGBoost,0.7775231656932581,0.7761394101876675,0.772653172889241,0.7734868146060968,0.7722299616191685,0.7761394101876675,0.6642668790229455,0.6656113954166829
229,XGBoost,0.7691930124328028,0.7699791521890201,0.7718190773276448,0.7744962720060542,0.7810328327272178,0.7699791521890201,0.652586840707913,0.6552327155528015
230,XGBoost,0.7754899971823049,0.7761096605744126,0.7779549417862156,0.7770908476632181,0.7806920056086498,0.7761096605744126,0.6642089859351137,0.664623528143475
231,XGBoost,0.7809606196263288,0.7822368421052631,0.7781475178400494,0.7763624656264211,0.7806195666342989,0.7822368421052631,0.6733303076520518,0.6762891871201421
232,XGBoost,0.7742774756536125,0.7720136518771331,0.7724784497793155,0.7749284882150645,0.7730195605011705,0.7720136518771331,0.6576571155910105,0.6576907380952932
233,XGBoost,0.7776604837468372,0.7761394101876675,0.7721781496291082,0.7731091893312422,0.7721258873708523,0.7761394101876675,0.6642847470689723,0.665987583545755
234,XGBoost,0.7691930124328028,0.7699791521890201,0.7718190773276448,0.7744962720060542,0.7810328327272178,0.7699791521890201,0.652586840707913,0.6552327155528015
235,XGBoost,0.7754899971823049,0.7761096605744126,0.7779549417862156,0.7770908476632181,0.7806920056086498,0.7761096605744126,0.6642089859351137,0.664623528143475
236,XGBoost,0.7809606196263288,0.7822368421052631,0.7781475178400494,0.7763624656264211,0.7806195666342989,0.7822368421052631,0.6733303076520518,0.6762891871201421
237,XGBoost,0.7742774756536125,0.7720136518771331,0.7724784497793155,0.7749284882150645,0.7730195605011705,0.7720136518771331,0.6576571155910105,0.6576907380952932
238,XGBoost,0.7776604837468372,0.7761394101876675,0.7721781496291082,0.7731091893312422,0.7721258873708523,0.7761394101876675,0.6642847470689723,0.665987583545755
239,XGBoost,0.7691930124328028,0.7699791521890201,0.7718190773276448,0.7744962720060542,0.7810328327272178,0.7699791521890201,0.652586840707913,0.6552327155528015
240,XGBoost,0.7754899971823049,0.7761096605744126,0.7779549417862156,0.7770908476632181,0.7806920056086498,0.7761096605744126,0.6642089859351137,0.664623528143475
241,XGBoost,0.7772335672045348,0.7779960707269156,0.7733066325252073,0.7714712012450242,0.7779519361975888,0.7779960707269156,0.6671153118995378,0.6713283653556823
242,XGBoost,0.7611558833256004,0.7588797814207651,0.759554194089221,0.7620688135058785,0.760366609915081,0.7588797814207651,0.6379411084722251,0.6380006147826922
243,XGBoost,0.7753414334568468,0.7738896366083445,0.7692718662230689,0.7702026135588702,0.7692566109717996,0.7738896366083445,0.6609379456464164,0.6629425969839132
244,XGBoost,0.7691930124328028,0.7699791521890201,0.7718190773276448,0.7744962720060542,0.7810328327272178,0.7699791521890201,0.652586840707913,0.6552327155528015
245,XGBoost,0.7754899971823049,0.7761096605744126,0.7779549417862156,0.7770908476632181,0.7806920056086498,0.7761096605744126,0.6642089859351137,0.664623528143475
246,XGBoost,0.7772335672045348,0.7779960707269156,0.7733066325252073,0.7714712012450242,0.7779519361975888,0.7779960707269156,0.6671153118995378,0.6713283653556823
247,XGBoost,0.7650012254447418,0.7626886145404664,0.7628747144693304,0.7652314236884443,0.7630937796589301,0.7626886145404664,0.6437946432354112,0.6438073737821933
248,XGBoost,0.7759426482329617,0.7740641711229946,0.7696913490177019,0.7709077670822252,0.7696123159398983,0.7740641711229946,0.6612321110217076,0.6631076578259569
249,XGBoost,0.7693346617193875,0.7700348432055749,0.7717268477548289,0.7743111425618823,0.7797566762981492,0.7700348432055749,0.652739839037894,0.6550449836140217
