,unit_id,pref_name,NDBI_slope,viirs_mean_slope,S2_NDBI_contrast_slope,NDVI_cv,NDVI_seasonal_amp,NDBI_seasonal_amp,S2_NDBI_contrast_mean,S2_NDBI_entropy_mean,elderly_ratio,aging_index,household_size,pop_total
77,aza:Akita:05201014001,Akita,0.34573030320619047,-3.3208189593846407,1.2812985018306837,-0.023042798464096133,-0.8408063189324539,-0.41425230890842074,1.2357463263092983,0.20922989620244134,-1.657477759830664,-0.5469676852660261,-1.0824749177531332,-0.0010829378140655426
78,aza:Akita:05201014002,Akita,0.3426250044579711,-3.4363555857558414,1.9689121591858871,-0.02331875453806771,-0.8289414727320812,-0.3975176470030567,1.019848430392937,0.18752974760481333,-0.8726488743092157,-0.34858293625662434,-0.8471604222058936,0.44928807357070777
79,aza:Akita:05201014003,Akita,0.345342140862663,-3.300304485530968,1.7150719034352735,-0.02317024272982168,-0.8309381067178655,-0.39304563587232116,0.6737091097897716,0.5364512917649581,-1.9193294600965602,-0.7258285179297839,-0.7189660821813721,0.5256553332915821
80,aza:Akita:05201014004,Akita,0.3487092235169824,-2.4347407679420696,0.6477309864596266,-0.022881341336244383,-0.8426032895196598,-0.40843586405167276,1.1787208932146367,0.0019371424501783492,-1.124495555856679,-0.5901071442780849,-0.8039954674173705,-0.5023654264890086
81,aza:Akita:05201014005,Akita,0.3488987911731236,-2.676516743137618,2.3831629605148628,-0.022932700439333403,-0.8371276720737968,-0.39526041353675206,2.2687255804660755,-0.31510851681131363,-1.5564146844230209,-0.617502003495406,-0.8699379055787715,0.47082755705058177
82,aza:Akita:05201014006,Akita,0.3536921447641251,-2.4930592811833354,1.8184223162138429,-0.022492821454268782,-0.8555995616453104,-0.4215617827977405,0.4448234547274802,0.36339720986371826,-1.6991665495088668,-0.6956290006305478,-0.5761297802766313,0.8820358822772961
83,aza:Akita:05201014007,Akita,0.3522929549211774,-2.4907441925314906,1.0777107467702645,-0.022544875197957562,-0.8568096428488162,-0.4289278644228923,1.8546185141398657,0.223023827137944,-1.4624616075875752,-0.6194817101185327,-0.8271985901446982,0.057661106272740424
84,aza:Akita:05201014008,Akita,0.35648149741877566,-2.24981879849867,2.3121247086938252,-0.02218643857303942,-0.8700660824332206,-0.4454927031207599,1.8832236536422755,-0.41962650322222544,-1.3083694618382844,-0.6031625068738393,-0.7492498332446479,0.3455069262587296
85,aza:Akita:05201014009,Akita,0.3579709575741716,-2.2494083175436,2.1031461751168496,-0.02212120123166735,-0.8693521345231522,-0.43889082592934137,1.8748647547514494,0.06040929896808122,-1.6568653151587363,-0.6517121365268019,-0.7319710179501975,0.41991605068439203
86,aza:Akita:05201014010,Akita,0.35993885038554313,-1.482338787081258,1.4170365874352222,-0.02186798486126027,-0.8819974830997861,-0.4612933373848942,0.40132080725420277,0.4160972342425709,-1.863229296743689,-0.7066728817401796,-0.6567414369552576,1.2286257615589116
87,aza:Akita:05201014011,Akita,0.36171717554077343,-1.6317017966464258,1.488550261826926,-0.021773167594191695,-0.8823242050247326,-0.4560571218204254,2.199009240658346,-0.3013806840416457,-2.223607314511469,-0.7598268580228947,-0.46583951241018084,0.919240445387063
88,aza:Akita:05201014012,Akita,0.3634323114772899,-1.4829616889387331,1.8371854369373048,-0.02156933906352875,-0.8915994774496034,-0.47152518563654594,1.230089971615684,-0.6438010963647697,-1.8494394659414986,-0.6510321697249397,-1.0093079473076654,-0.2948031522773938
89,aza:Akita:05201015001,Akita,0.3514173328904295,-1.0645939347021276,1.0257966355949903,-0.023068447166444628,-0.810179163671726,-0.32416817329861564,0.3683784134898625,-0.14119348779417762,-0.42202783661445314,-0.4378934849230366,-0.38258925869276983,0.9133660406820541
90,aza:Akita:05201015002,Akita,0.3478697096112137,-0.997863852909992,-0.18176734098400454,-0.02333516370737899,-0.8010188489611881,-0.3152595308720391,2.0941842460302276,-1.273807112781672,0.400947858770129,0.19756639899911044,-0.586026738766715,-0.3750866750669486
91,aza:Akita:05201015003,Akita,0.3478697096112137,-1.3839792329210148,1.4738168392307178,-0.023374911743901897,-0.7963842379517616,-0.3044191494601925,0.6403928562461678,-0.7745024318897209,-0.7315500796981473,-0.4531152573144131,-0.5233607292796516,0.7860872723999646
92,aza:Akita:05201015004,Akita,0.3465517630494695,-1.2568548967314352,1.5091285861140318,-0.023501666969413276,-0.7891721539788681,-0.29208573901577417,0.32092891688612013,-1.1618884867152095,-0.6173926089079533,-0.4223318462390254,-0.30310551961865345,1.224709491714285
93,aza:Akita:05201015005,Akita,0.34896198039183746,-1.122428966002145,1.4611528052353318,-0.023350662429391458,-0.792148953739492,-0.2905431782143495,1.4691822427099186,0.1229618088120411,-0.003111450128940073,-0.3129317537836021,-0.13130381866722296,0.9114079057806707
94,aza:Akita:05201015006,Akita,0.3473371147677692,-0.8024426063847627,1.1518877268019136,-0.023510560643333674,-0.7825832618257799,-0.2737448326061741,1.9070078919176316,0.11059463974494652,0.10003229872187173,-0.2145734790237313,-0.29942104875372544,0.9153241755835809
95,aza:Akita:05201015007,Akita,0.341758409458468,-0.31200612446515524,1.3020784882003447,-0.023963998045948433,-0.7614854960426588,-0.24411068289807092,-0.23951086903569002,-1.2964337790227165,-0.8197086574999044,-0.4889280841609865,-0.24253684472450862,2.239023394993811
96,aza:Akita:05201016001,Akita,0.35739322757450276,-1.6997722244143,1.1554292155801034,-0.022642529421278642,-0.8219956066239585,-0.3308761899947193,-0.16306514972855823,-0.3570982912507272,-0.06282822029578859,-0.13932198062697126,0.6469455031843332,1.69270374125141
97,aza:Akita:05201016002,Akita,0.3559218214815965,-1.430674134219552,1.4517478032966107,-0.02280591658480718,-0.8122605033417558,-0.3130376772406294,0.438721102196687,-0.4186122634030188,-0.5882204976647607,-0.3543193834577893,-0.4382333081206612,3.069272628949806
98,aza:Akita:05201016003,Akita,0.36597793428833025,-1.3012463775685412,0.9403107459299448,-0.021972731141220878,-0.8427182472339928,-0.34928785607410917,0.6398281499489357,0.06514236690494864,-1.1253363684453261,-0.5085400116001842,-0.32843535458401774,1.632001557926556
