cluster,n_units,NDBI_slope_mean,viirs_mean_slope_mean,S2_NDBI_contrast_slope_mean,NDVI_cv_mean,NDVI_seasonal_amp_mean,NDBI_seasonal_amp_mean,S2_NDBI_contrast_mean_mean,S2_NDBI_entropy_mean_mean,elderly_ratio_mean,aging_index_mean,household_size_mean,pop_total_mean,NDBI_slope_std,viirs_mean_slope_std,S2_NDBI_contrast_slope_std,NDVI_cv_std,NDVI_seasonal_amp_std,NDBI_seasonal_amp_std,S2_NDBI_contrast_mean_std,S2_NDBI_entropy_mean_std,elderly_ratio_std,aging_index_std,household_size_std,pop_total_std
0,3470,-0.03317759625360231,-1.9212419878787879,-1478.851795866863,1.0275455609635211,0.3646710227665706,0.41330137925072047,4733.85563131745,3.241002364373474,0.3383249396732617,4.134429049025341,2.3920258168233093,328.7232288758325,0.09502004298672159,4.52021013682948,929.6271041101647,1.0746625018674283,0.1753372076861198,0.0658521149487696,1574.4674549184178,0.6677617988286066,0.11691618137251084,3.399442531164364,0.48574621186873435,423.2259543794949
1,1295,0.14957428725868727,-0.4059951722007722,-1223.3338191161138,0.8191153705934485,0.5210667235521235,0.7248424,2914.4600029095554,3.8176990579178933,0.41659800209910924,6.065219298525336,2.8975265294459227,186.31653204251208,0.03896243728319942,1.2133050432818997,617.3501824051159,0.13859694395139588,0.06599512466419637,0.052728039164284826,1780.2225605323927,0.8662204684184245,0.1050991707277955,5.064773332917214,0.6342177432399756,283.4765790562865
2,2683,-0.0169250193812896,-0.05204622669649515,-1091.515780221671,1.7900801723612487,0.3768633145732389,0.38887500894521054,1778.3003663666002,4.402249307531954,0.481764691760207,9.269735164917313,2.836795969406386,299.82584208601776,0.0959713682114344,1.3262356836748757,596.9855707838111,19.06579698101481,0.15749770436904997,0.08227031158370834,1023.7959283829347,0.7700408858311943,0.1475154407578516,10.985960748608326,1.6321703737206812,668.2942064944993
