,unit_id,pref_name,cluster,silhouette,shrinkage_class
0,aza:Akita:05201001001,Akita,0,0.15868432925448334,shrinking
1,aza:Akita:05201001002,Akita,0,0.23206061732419417,stable
2,aza:Akita:05201001003,Akita,0,0.11696516999517985,shrinking
3,aza:Akita:05201001004,Akita,0,0.25091063485015974,stable
4,aza:Akita:05201001005,Akita,0,0.21311010797431038,shrinking
5,aza:Akita:05201001006,Akita,0,0.2368137187133984,stable
6,aza:Akita:05201001007,Akita,0,0.18244366841952225,stable
7,aza:Akita:05201002001,Akita,0,0.2832954514172102,shrinking
8,aza:Akita:05201002003,Akita,0,0.25947570559047084,stable
9,aza:Akita:05201002004,Akita,0,0.2279169742806235,stable
10,aza:Akita:05201002005,Akita,0,0.23907526158015321,stable
11,aza:Akita:05201002006,Akita,0,0.16292966969858397,stable
12,aza:Akita:05201002007,Akita,0,0.24922043951916104,stable
13,aza:Akita:05201003001,Akita,0,0.23526550781834474,stable
14,aza:Akita:05201003002,Akita,0,0.22985363473391882,stable
15,aza:Akita:05201003003,Akita,0,0.22959790516496292,stable
16,aza:Akita:05201003004,Akita,0,0.05951564754225824,severely_shrinking
17,aza:Akita:05201003005,Akita,0,0.20546808399360325,stable
18,aza:Akita:05201003006,Akita,0,0.09729671519106675,shrinking
19,aza:Akita:05201003007,Akita,0,0.22374839886498055,stable
20,aza:Akita:05201004001,Akita,0,0.18385086387787403,stable
21,aza:Akita:05201004002,Akita,0,0.16144708090335766,stable
22,aza:Akita:05201004003,Akita,0,0.21156031225565344,stable
23,aza:Akita:05201004004,Akita,0,0.18999287657558045,stable
24,aza:Akita:05201005001,Akita,0,0.09583245181247758,severely_shrinking
25,aza:Akita:05201005002,Akita,0,0.21235644142596533,stable
26,aza:Akita:05201005003,Akita,0,0.1780655386817994,stable
27,aza:Akita:05201005004,Akita,0,0.17918576853559795,stable
28,aza:Akita:05201005005,Akita,0,0.16207587364989776,stable
29,aza:Akita:05201005006,Akita,0,0.2518576646676005,stable
30,aza:Akita:05201005007,Akita,0,0.238898830347477,stable
31,aza:Akita:05201005008,Akita,0,0.1934374430231739,stable
32,aza:Akita:05201005009,Akita,0,0.15824817517312298,stable
33,aza:Akita:05201006001,Akita,0,0.1433112606737518,stable
34,aza:Akita:05201006002,Akita,0,0.16866029140857258,stable
35,aza:Akita:05201007001,Akita,0,0.22408172273801663,shrinking
36,aza:Akita:05201007002,Akita,0,0.15621653822114473,severely_shrinking
37,aza:Akita:05201007003,Akita,0,0.20743268500898604,stable
38,aza:Akita:05201007004,Akita,0,0.2010980287210959,stable
39,aza:Akita:05201007005,Akita,0,0.18996184567685012,stable
40,aza:Akita:05201007006,Akita,0,0.18981824128745908,stable
41,aza:Akita:05201008001,Akita,0,0.20617411390615503,stable
42,aza:Akita:05201008002,Akita,0,0.17129087333290516,severely_shrinking
43,aza:Akita:05201008003,Akita,0,0.19863573815259222,stable
44,aza:Akita:05201009001,Akita,0,0.24568886130666218,shrinking
45,aza:Akita:05201009002,Akita,0,0.19982385461932756,shrinking
46,aza:Akita:05201009004,Akita,0,0.27177643713724975,stable
47,aza:Akita:05201009005,Akita,0,0.05174118992452081,severely_shrinking
48,aza:Akita:05201009006,Akita,0,0.20768245766206014,stable
49,aza:Akita:05201009007,Akita,0,0.15587186110005624,stable
50,aza:Akita:05201009008,Akita,0,0.16144276562150875,stable
51,aza:Akita:05201009009,Akita,0,0.2096451177531941,stable
52,aza:Akita:05201009010,Akita,0,0.13345240075570988,stable
53,aza:Akita:05201009011,Akita,0,0.21373254738924,shrinking
54,aza:Akita:05201009012,Akita,0,0.13678251100200972,stable
