cluster,n_units,NDBI_slope_mean,viirs_mean_slope_mean,S2_NDBI_contrast_slope_mean,NDVI_cv_mean,NDVI_seasonal_amp_mean,NDBI_seasonal_amp_mean,S2_NDBI_contrast_mean_mean,S2_NDBI_entropy_mean_mean,elderly_ratio_mean,aging_index_mean,household_size_mean,pop_total_mean,NDBI_slope_std,viirs_mean_slope_std,S2_NDBI_contrast_slope_std,NDVI_cv_std,NDVI_seasonal_amp_std,NDBI_seasonal_amp_std,S2_NDBI_contrast_mean_std,S2_NDBI_entropy_mean_std,elderly_ratio_std,aging_index_std,household_size_std,pop_total_std
0,2418,-0.008538618279569893,-0.12680354782608697,-1047.171353724852,1.487352333314918,0.36055190984284535,0.38893550041356495,1716.0487967451215,4.449486214254562,0.4843452660286794,9.593723922788785,2.863017762615853,228.31381271516375,0.09176579036501545,0.8658397680533215,522.9675381057667,7.7121516713987,0.15008587462958203,0.08490331106322996,981.6609398817811,0.7516975358570938,0.14136958808425176,11.332561432057156,1.699088918112039,313.47738106932013
1,1523,-0.0038655567957977676,-4.1707588665351745,-750.2925896314728,1.1700783179920144,0.2795449409061064,0.41903295600787915,4667.916132898485,3.472973787274986,0.293361488305319,3.2325329532753084,2.2785360278360853,681.2512666793901,0.08786107946310301,5.676474334466331,580.1023791156773,1.631366972436009,0.09832917240233927,0.06143489282194118,1728.764430687146,0.6919445229262496,0.09507159402679086,2.447386262617367,0.432945831174746,909.4863050274565
2,1285,0.14962346303501947,-0.4106184303501945,-1215.4150560549365,0.8183161350858766,0.5215711112840467,0.7250464560311284,2901.6188573574846,3.8201545195542224,0.41568596481902204,6.069973424320297,2.8972622941309307,181.82172056643748,0.03919062937590655,1.211858625968359,587.5863912853498,0.138552882180893,0.06594470410017088,0.052947082012919616,1754.3945194390158,0.8572571852850244,0.10312118796434039,5.0504314108813295,0.6355549667201714,252.48684754330017
3,1,-0.00933,0.19241,-213.442007,912.730175727274,0.141995,0.319958,297.87627769370926,4.704697335775129,0.433486347954157,4.973683810332889,2.5348834548580546,435.999843087638,,,,,,,,,,,,
4,2221,-0.05968508869878433,-0.06533699954954955,-1984.455831410221,0.9394007088416161,0.44276983025664113,0.40771745024763617,4501.304203390117,3.1674800755399106,0.3842999866233476,5.018444651948628,2.4967338019424097,163.30340317066208,0.09631758318215872,2.2276977415263186,794.5230433217155,0.6429477241081679,0.189635283340508,0.0699779203140474,1629.1019973095642,0.6889122281889213,0.1350120063356137,4.267422130254121,0.5433811703525655,179.08777456484066
