KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000849001,T000849002,T000849003,T000849004,T000849005,T000849006,T000849007,T000849008,T000849009,T000849010,T000849011,T000849012,T000849013,T000849014,T000849015,T000849016,T000849017,T000849018,T000849019,T000849020,T000849021,T000849022,T000849023,T000849024,T000849025,T000849026,T000849027,T000849028,T000849029,T000849030,T000849031,T000849032,T000849033,T000849034,T000849035,T000849036,T000849037,T000849038,T000849039,T000849040,T000849041,T000849042,T000849043,T000849044,T000849045,T000849046,T000849047,T000849048,T000849049,T000849050,T000849051,T000849052,T000849053,T000849054,T000849055,T000849056,T000849057,T000849058,T000849059,T000849060
05201046004,3,秋田市,太平中関字寺中,1,,046001,137,5,2,2,2,1,3,5,9,5,4,9,8,20,21,11,9,66,62,30,63,3,1,1,1,-,2,4,6,3,1,6,5,9,7,6,5,37,21,8,74,2,1,1,1,1,1,1,3,2,3,3,3,11,14,5,4,29,41,22
05201046005,3,秋田市,太平中関字下館,1,,046007,28,1,-,-,2,-,-,1,3,1,1,-,4,2,6,2,1,14,13,5,15,1,-,-,2,-,-,-,1,1,1,-,2,2,2,1,1,9,5,2,13,-,-,-,-,-,-,1,2,-,-,-,2,-,4,1,-,5,8,3
05201046006,3,秋田市,太平中関字槻ノ浜,1,,046010,19,-,-,-,1,1,1,-,3,-,1,2,1,1,3,-,-,11,8,5,11,-,-,-,-,1,-,-,2,-,-,1,1,-,3,-,-,5,6,3,8,-,-,-,1,-,1,-,1,-,1,1,-,1,-,-,-,6,2,2
05201046007,3,秋田市,太平中関字八幡野,2,046005,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201046008,3,秋田市,太平中関字雛沢,2,046009,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201046009,3,秋田市,太平中関字平形,1,,046008;046011,65,-,1,3,-,1,1,-,5,2,5,5,6,6,9,4,4,31,30,17,28,-,-,2,-,1,-,-,3,1,1,3,2,4,4,1,2,15,11,6,37,-,1,1,-,-,1,-,2,1,4,2,4,2,5,3,2,16,19,11
05201046010,3,秋田市,太平中関字宮沢,2,046006,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201046011,3,秋田市,太平中関字本宿,2,046009,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201046012,3,秋田市,太平中関字屋敷前,0,,,12,-,-,-,2,-,-,-,1,-,1,1,-,1,-,3,-,6,6,3,4,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,2,2,1,8,-,-,-,2,-,-,-,-,-,1,-,-,1,-,2,-,4,4,2
05201046013,3,秋田市,太平中関字務沢,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
052010470,2,秋田市,太平八田,0,,,642,11,8,18,15,14,16,23,23,30,14,41,62,58,85,47,37,296,308,176,286,7,3,6,6,5,10,16,13,13,6,20,33,30,49,25,16,152,117,43,356,4,5,12,9,9,6,7,10,17,8,21,29,28,36,22,21,144,191,133
05201047001,3,秋田市,太平八田字荒巻,1,,047002,42,-,1,1,-,1,1,1,2,2,1,2,-,9,7,2,2,19,21,12,19,-,-,1,-,-,-,1,2,1,-,1,-,4,4,2,1,9,9,3,23,-,1,-,-,1,1,-,-,1,1,1,-,5,3,-,1,10,12,9
05201047002,3,秋田市,太平八田字扇田,2,047001,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201047003,3,秋田市,太平八田字上八田,0,,,76,-,-,1,1,3,2,4,1,1,3,5,8,8,7,13,1,36,39,19,34,-,-,-,-,1,2,3,1,-,1,2,2,5,4,8,-,17,17,5,42,-,-,1,1,2,-,1,-,1,2,3,6,3,3,5,1,19,22,14
05201047004,3,秋田市,太平八田字木曽石,0,,,24,-,-,-,1,-,-,-,-,-,-,4,1,2,5,2,-,8,16,9,10,-,-,-,-,-,-,-,-,-,-,3,-,2,2,1,-,5,5,2,14,-,-,-,1,-,-,-,-,-,-,1,1,-,3,1,-,3,11,7
05201047005,3,秋田市,太平八田字才ノ崎,0,,,20,-,-,1,1,1,2,1,1,-,-,3,3,2,-,3,1,14,5,2,11,-,-,-,1,-,2,1,1,-,-,-,3,1,-,1,-,9,2,1,9,-,-,1,-,1,-,-,-,-,-,3,-,1,-,2,1,5,3,1
05201047006,3,秋田市,太平八田字館ノ沢,0,,,12,-,-,-,-,-,-,-,1,-,2,1,2,1,1,-,-,7,5,4,7,-,-,-,-,-,-,-,1,-,1,1,-,1,1,-,-,4,3,2,5,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,3,2,2
05201047007,3,秋田市,太平八田字館ノ下,1,,047008,20,1,-,-,1,1,2,-,1,1,2,-,6,1,-,-,1,15,4,4,8,-,-,-,-,1,1,-,-,-,1,-,3,1,-,-,-,7,1,1,12,1,-,-,1,-,1,-,1,1,1,-,3,-,-,-,1,8,3,3
05201047008,3,秋田市,太平八田字田屋ノ前,2,047007,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201047009,3,秋田市,太平八田字寺野,0,,,19,2,-,1,-,-,1,3,2,2,-,-,6,1,1,-,3,15,1,-,9,1,-,-,-,-,-,2,1,1,-,-,3,-,1,-,1,7,1,-,10,1,-,1,-,-,1,1,1,1,-,-,3,1,-,-,2,8,-,-
05201047010,3,秋田市,太平八田字堂ノ前,0,,,19,-,-,1,-,-,-,-,2,-,1,-,-,2,4,3,1,5,13,6,7,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,-,1,6,2,12,-,-,1,-,-,-,-,2,-,1,-,-,1,2,1,1,4,7,4
05201047011,3,秋田市,太平八田字八田,0,,,130,2,-,3,5,1,4,2,5,9,2,9,11,11,27,17,5,59,66,22,62,1,-,2,2,-,3,2,3,4,1,4,7,5,13,9,3,31,28,6,68,1,-,1,3,1,1,-,2,5,1,5,4,6,14,8,2,28,38,16
05201047012,3,秋田市,太平八田字平ノ脇,0,,,9,-,-,-,-,2,-,1,-,-,-,1,1,2,1,-,-,7,2,1,4,-,-,-,-,1,-,1,-,-,-,-,1,1,-,-,-,4,-,-,5,-,-,-,-,1,-,-,-,-,-,1,-,1,1,-,-,3,2,1
05201047013,3,秋田市,太平八田字藤ノ崎,0,,,157,3,2,3,1,1,2,4,2,6,1,6,13,11,15,2,8,47,102,85,57,2,-,-,1,-,1,3,2,3,1,5,8,5,11,1,2,29,26,14,100,1,2,3,-,1,1,1,-,3,-,1,5,6,4,1,6,18,76,71
05201047014,3,秋田市,太平八田字細田,0,,,32,2,1,2,2,-,1,2,1,-,1,4,3,1,4,1,5,15,12,7,16,2,-,1,1,-,1,1,-,-,-,2,2,-,2,-,3,7,6,4,16,-,1,1,1,-,-,1,1,-,1,2,1,1,2,1,2,8,6,3
05201047015,3,秋田市,太平八田字和岱,0,,,64,1,1,3,3,3,1,5,3,5,-,5,6,6,12,4,5,37,21,5,34,1,1,2,1,2,-,2,2,3,-,1,3,3,8,1,4,17,12,3,30,-,-,1,2,1,1,3,1,2,-,4,3,3,4,3,1,20,9,2
05201047016,3,秋田市,太平八田字金山,0,,,18,-,3,2,-,1,-,-,2,4,1,1,2,1,1,-,5,12,1,-,8,-,2,-,-,-,-,-,-,1,1,1,1,1,1,-,2,5,1,-,10,-,1,2,-,1,-,-,2,3,-,-,1,-,-,-,3,7,-,-
052010480,2,秋田市,太平目長崎,0,,,344,9,5,10,10,7,11,12,17,21,11,23,31,35,49,28,24,178,142,65,164,4,4,5,8,2,4,2,10,13,5,13,16,15,26,14,13,88,63,23,180,5,1,5,2,5,7,10,7,8,6,10,15,20,23,14,11,90,79,42
05201048001,3,秋田市,太平目長崎字井関,1,,048003,16,-,-,-,-,-,1,-,-,-,-,-,-,3,6,4,-,4,12,2,8,-,-,-,-,-,1,-,-,-,-,-,-,1,3,2,-,2,6,1,8,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,-,2,6,1
05201048002,3,秋田市,太平目長崎字大根沢,0,,,18,-,-,-,1,-,-,-,2,-,-,2,2,2,7,1,-,9,9,1,9,-,-,-,1,-,-,-,1,-,-,1,1,1,4,-,-,5,4,-,9,-,-,-,-,-,-,-,1,-,-,1,1,1,3,1,-,4,5,1
05201048003,3,秋田市,太平目長崎字鍛治屋敷,2,048001,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201048004,3,秋田市,太平目長崎字上目長崎,0,,,63,-,1,1,-,3,1,-,6,3,2,5,5,3,9,8,2,28,33,16,30,-,1,1,-,1,-,-,5,2,2,2,1,1,4,4,2,14,14,6,33,-,-,-,-,2,1,-,1,1,-,3,4,2,5,4,-,14,19,10
05201048005,3,秋田市,太平目長崎字神田,1,,048009,37,2,-,1,2,-,-,-,-,3,3,1,3,5,3,2,3,17,17,12,17,1,-,-,1,-,-,-,-,1,2,1,1,3,1,2,1,9,7,4,20,1,-,1,1,-,-,-,-,2,1,-,2,2,2,-,2,8,10,8
05201048006,3,秋田市,太平目長崎字滝瀬,0,,,36,3,1,-,-,-,1,3,2,3,-,2,4,3,3,1,4,18,14,10,16,2,1,-,-,-,-,1,1,1,-,1,3,-,2,1,3,7,6,3,20,1,-,-,-,-,1,2,1,2,-,1,1,3,1,-,1,11,8,7
05201048007,3,秋田市,太平目長崎字長橋,0,,,17,-,1,-,1,1,3,-,-,1,-,2,3,-,1,-,1,11,5,4,9,-,1,-,1,-,1,-,-,1,-,1,2,-,1,-,1,6,2,1,8,-,-,-,-,1,2,-,-,-,-,1,1,-,-,-,-,5,3,3
05201048008,3,秋田市,太平目長崎字古町,0,,,21,-,-,2,-,-,-,4,-,2,-,-,3,6,2,-,2,15,4,2,10,-,-,1,-,-,-,-,-,2,-,-,2,3,1,-,1,7,2,1,11,-,-,1,-,-,-,4,-,-,-,-,1,3,1,-,1,8,2,1
05201048009,3,秋田市,太平目長崎字班目沢,2,048005,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201048010,3,秋田市,太平目長崎字目長崎,1,,048012,67,1,2,5,3,-,2,1,4,6,3,2,6,5,12,6,8,32,27,9,33,-,1,2,3,-,1,1,1,4,-,2,3,3,6,2,3,18,12,4,34,1,1,3,-,-,1,-,3,2,3,-,3,2,6,4,5,14,15,5
05201048011,3,秋田市,太平目長崎字本町,0,,,69,3,-,1,3,3,3,4,3,3,3,9,5,8,6,6,4,44,21,9,32,1,-,1,2,1,1,-,2,2,1,5,3,3,4,3,2,20,10,3,37,2,-,-,1,2,2,4,1,1,2,4,2,5,2,3,2,24,11,6
05201048012,3,秋田市,太平目長崎字谷地,2,048010,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052010490,2,秋田市,太平山谷,0,,,554,13,7,23,16,6,7,14,19,17,27,28,43,40,50,38,43,217,294,206,240,6,4,11,9,2,4,10,9,9,15,15,25,19,24,18,21,117,102,60,314,7,3,12,7,4,3,4,10,8,12,13,18,21,26,20,22,100,192,146
05201049001,3,秋田市,太平山谷字中山谷,0,,,258,4,3,11,6,-,-,2,8,8,11,9,10,9,16,17,18,63,177,144,97,1,1,8,5,-,-,1,5,4,5,4,6,6,7,8,10,36,51,36,161,3,2,3,1,-,-,1,3,4,6,5,4,3,9,9,8,27,126,108
05201049002,3,秋田市,太平山谷字上皿見内,1,,049003,52,1,2,2,2,1,-,2,4,4,3,1,3,9,9,6,5,29,18,3,25,-,2,1,-,-,-,1,-,3,3,-,2,4,5,4,3,13,9,-,27,1,-,1,2,1,-,1,4,1,-,1,1,5,4,2,2,16,9,3
05201049003,3,秋田市,太平山谷字皿見内沢,2,049002,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201049004,3,秋田市,太平山谷字地主,0,,,15,-,-,-,1,1,1,-,-,-,-,2,2,-,4,3,-,7,8,1,8,-,-,-,-,1,1,-,-,-,-,1,1,-,1,2,-,4,4,1,7,-,-,-,1,-,-,-,-,-,-,1,1,-,3,1,-,3,4,-
05201049005,3,秋田市,太平山谷字下皿見内,0,,,21,-,-,-,-,-,-,1,1,-,-,1,2,4,3,2,-,9,12,7,11,-,-,-,-,-,-,1,1,-,-,1,1,1,1,2,-,5,6,3,10,-,-,-,-,-,-,-,-,-,-,-,1,3,2,-,-,4,6,4
05201049006,3,秋田市,太平山谷字下野,0,,,16,-,-,2,-,-,-,-,-,3,1,-,3,-,2,-,2,7,7,5,5,-,-,-,-,-,-,-,-,2,1,-,1,-,-,-,-,4,1,1,11,-,-,2,-,-,-,-,-,1,-,-,2,-,2,-,2,3,6,4
05201049007,3,秋田市,太平山谷字十三岱,0,,,85,1,-,4,6,2,1,3,3,2,11,6,8,5,8,9,5,47,33,16,40,-,-,1,3,1,1,2,2,-,5,4,5,2,4,2,1,25,14,8,45,1,-,3,3,1,-,1,1,2,6,2,3,3,4,7,4,22,19,8
05201049008,3,秋田市,太平山谷字貝ノ沢,0,,,39,5,2,2,1,1,3,3,3,-,-,1,5,7,1,-,9,24,6,5,22,5,1,1,1,-,1,3,1,-,-,-,3,3,1,-,7,12,3,2,17,-,1,1,-,1,2,-,2,-,-,1,2,4,-,-,2,12,3,3
05201049009,3,秋田市,太平山谷字野田,0,,,68,2,-,2,-,1,2,3,-,-,1,8,10,6,7,1,4,31,33,25,32,-,-,-,-,-,1,2,-,-,1,5,6,3,5,-,-,18,14,9,36,2,-,2,-,1,1,1,-,-,-,3,4,3,2,1,4,13,19,16
05201049010,3,秋田市,太平山谷字谷山,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
052010500,2,秋田市,下北手黒川,1,,050001;050002,40,-,-,2,1,-,1,4,-,2,1,3,6,6,5,-,2,24,13,8,19,-,-,2,-,-,-,4,-,2,-,-,2,4,3,-,2,12,4,1,21,-,-,-,1,-,1,-,-,-,1,3,4,2,2,-,-,12,9,7
05201050001,3,秋田市,下北手黒川字黒川,2,0500,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201050002,3,秋田市,下北手黒川字寺田,2,0500,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052010510,2,秋田市,下北手桜,1,,051003;051004,149,-,-,1,98,40,1,1,-,1,-,1,1,2,1,2,1,145,3,-,130,-,-,-,85,39,1,-,-,-,-,-,1,2,1,1,-,128,2,-,19,-,-,1,13,1,-,1,-,1,-,1,-,-,-,1,1,17,1,-
05201051001,3,秋田市,下北手桜字袖ノ沢,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05201051002,3,秋田市,下北手桜字蛭沢,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05201051003,3,秋田市,下北手桜字守沢,2,0510,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201051004,3,秋田市,下北手桜字宮ヶ沢,2,0510,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201051005,3,秋田市,下北手桜字真実ヶ沢,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
052010520,2,秋田市,下北手寒川,0,,,81,2,2,-,5,2,1,3,6,4,3,6,4,10,12,9,4,44,32,11,36,1,1,-,-,-,-,2,2,4,2,3,1,5,7,3,2,19,14,4,45,1,1,-,5,2,1,1,4,-,1,3,3,5,5,6,2,25,18,7
05201052001,3,秋田市,下北手寒川字五関,0,,,36,1,1,-,2,-,1,2,3,1,1,3,2,4,3,7,2,19,15,5,16,-,-,-,-,-,-,2,1,1,1,2,1,2,2,2,-,10,6,2,20,1,1,-,2,-,1,-,2,-,-,1,1,2,1,5,2,9,9,3
05201052002,3,秋田市,下北手寒川字寒川,1,,052003,45,1,1,-,3,2,-,1,3,3,2,3,2,6,9,2,2,25,17,6,20,1,1,-,-,-,-,-,1,3,1,1,-,3,5,1,2,9,8,2,25,-,-,-,3,2,-,1,2,-,1,2,2,3,4,1,-,16,9,4
05201052003,3,秋田市,下北手寒川字宮沢,2,052002,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052010530,2,秋田市,下北手宝川,0,,,156,2,4,2,5,7,1,6,7,6,8,15,7,20,19,12,8,82,66,35,79,1,1,2,3,5,-,5,3,2,6,7,3,13,9,4,4,47,28,15,77,1,3,-,2,2,1,1,4,4,2,8,4,7,10,8,4,35,38,20
05201053001,3,秋田市,下北手宝川字愛ノ沢,2,053002,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201053002,3,秋田市,下北手宝川字潤ケ崎,1,,053001,53,1,2,-,1,2,-,3,2,3,3,2,1,13,9,2,3,30,20,9,28,1,-,-,1,1,-,2,-,1,3,1,-,8,6,1,1,17,10,3,25,-,2,-,-,1,-,1,2,2,-,1,1,5,3,1,2,13,10,6
05201053003,3,秋田市,下北手宝川字大西ケ沢,0,,,35,-,-,-,1,4,1,-,-,1,3,6,3,1,3,2,-,20,15,10,17,-,-,-,-,3,-,-,-,1,2,2,2,1,1,-,-,11,6,5,18,-,-,-,1,1,1,-,-,-,1,4,1,-,2,2,-,9,9,5
05201053004,3,秋田市,下北手宝川字種ケ崎,1,,053007,11,-,-,-,-,-,-,-,-,-,-,1,1,1,2,2,-,3,8,4,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,2,3,2,6,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,1,5,2
05201053005,3,秋田市,下北手宝川字堂ケ下,1,,053006,57,1,2,2,3,1,-,3,5,2,2,6,2,5,5,6,5,29,23,12,29,-,1,2,2,1,-,3,3,-,1,3,1,3,1,3,3,17,9,5,28,1,1,-,1,-,-,-,2,2,1,3,1,2,4,3,2,12,14,7
05201053006,3,秋田市,下北手宝川字繁昌田,2,053005,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201053007,3,秋田市,下北手宝川字古館ノ下,2,053004,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052010540,2,秋田市,下北手通沢,0,,,119,-,3,4,4,3,4,5,3,13,4,5,11,13,17,8,7,65,46,21,62,-,2,2,4,1,3,4,1,8,2,2,6,6,8,6,4,37,20,6,57,-,1,2,-,2,1,1,2,5,2,3,5,7,9,2,3,28,26,15
05201054001,3,秋田市,下北手通沢字上前田,0,,,32,-,1,1,1,2,-,1,1,4,1,2,3,6,2,1,2,21,9,6,14,-,1,-,1,1,-,1,1,2,-,1,1,2,1,1,1,10,3,1,18,-,-,1,-,1,-,-,-,2,1,1,2,4,1,-,1,11,6,5
05201054002,3,秋田市,下北手通沢字下前田,0,,,18,-,1,1,-,-,2,1,-,3,-,-,1,4,3,1,2,11,5,1,11,-,1,1,-,-,1,1,-,2,-,-,-,3,1,1,2,7,2,-,7,-,-,-,-,-,1,-,-,1,-,-,1,1,2,-,-,4,3,1
05201054003,3,秋田市,下北手通沢字杉崎,0,,,24,-,-,1,1,-,-,2,-,2,-,2,3,1,6,1,1,11,12,5,14,-,-,-,1,-,-,1,-,2,-,1,3,-,4,1,-,8,6,1,10,-,-,1,-,-,-,1,-,-,-,1,-,1,2,-,1,3,6,4
05201054004,3,秋田市,下北手通沢字中前田,0,,,14,-,-,-,1,1,1,1,-,-,2,1,2,1,1,2,-,10,4,1,8,-,-,-,1,-,1,1,-,-,1,-,1,1,-,1,-,6,2,1,6,-,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,4,2,-
05201054005,3,秋田市,下北手通沢字元屋敷,0,,,12,-,-,-,-,-,1,-,-,-,-,-,2,-,1,1,-,3,9,7,6,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,2,4,3,6,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,5,4
05201054006,3,秋田市,下北手通沢字前田,0,,,19,-,1,1,1,-,-,-,2,4,1,-,-,1,4,2,2,9,7,1,9,-,-,1,1,-,-,-,-,2,1,-,-,-,2,1,1,4,3,-,10,-,1,-,-,-,-,-,2,2,-,-,-,1,2,1,1,5,4,1
052010550,2,秋田市,下北手梨平,1,,055001;055002,143,-,-,3,2,2,2,3,3,3,3,3,7,4,12,9,3,32,108,87,45,-,-,1,2,1,2,1,2,1,1,2,2,2,9,4,1,16,28,15,98,-,-,2,-,1,-,2,1,2,2,1,5,2,3,5,2,16,80,72
05201055001,3,秋田市,下北手梨平字梨平,2,0550,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05201055002,3,秋田市,下北手梨平字向田,2,0550,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052010560,2,秋田市,下北手松崎,0,,,2140,77,63,84,77,70,90,131,138,149,84,98,162,267,235,127,224,1266,604,242,1026,41,37,54,39,36,48,69,69,73,37,52,60,112,120,72,132,595,273,81,1114,36,26,30,38,34,42,62,69,76,47,46,102,155,115,55,92,671,331,161
05201056001,3,秋田市,下北手松崎字家ノ前,0,,,399,12,12,15,7,19,20,21,30,35,16,26,28,39,40,22,39,241,116,54,198,6,6,8,5,10,15,9,17,16,7,19,10,19,22,10,20,127,50,18,201,6,6,7,2,9,5,12,13,19,9,7,18,20,18,12,19,114,66,36
05201056002,3,秋田市,下北手松崎字碇り,0,,,218,2,5,5,4,11,4,12,12,13,6,6,12,24,41,29,12,104,101,31,108,1,2,3,2,3,2,8,7,8,5,5,5,5,20,19,6,50,51,12,110,1,3,2,2,8,2,4,5,5,1,1,7,19,21,10,6,54,50,19
05201056003,3,秋田市,下北手松崎字岩瀬,0,,,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
05201056004,3,秋田市,下北手松崎字大沢田,0,,,437,18,10,13,18,8,18,28,23,32,18,21,31,73,45,22,41,270,108,41,198,9,7,8,6,5,9,12,8,14,6,9,12,30,23,12,24,111,52,17,239,9,3,5,12,3,9,16,15,18,12,12,19,43,22,10,17,159,56,24
05201056005,3,秋田市,下北手松崎字大巻,0,,,983,44,35,51,48,29,48,65,67,67,42,39,89,114,96,48,130,608,221,77,481,24,22,35,26,16,22,38,32,34,18,16,32,51,48,29,81,285,102,25,502,20,13,16,22,13,26,27,35,33,24,23,57,63,48,19,49,323,119,52
05201056006,3,秋田市,下北手松崎字上崎,0,,,13,-,-,-,-,1,-,-,1,-,-,1,2,3,3,-,-,8,5,2,6,-,-,-,-,1,-,-,1,-,-,-,1,1,2,-,-,4,2,-,7,-,-,-,-,-,-,-,-,-,-,1,1,2,1,-,-,4,3,2
05201056007,3,秋田市,下北手松崎字走り崎,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05201056008,3,秋田市,下北手松崎字前谷地,0,,,28,-,-,-,-,-,-,3,1,1,2,1,-,2,4,2,-,10,18,12,12,-,-,-,-,-,-,1,1,1,1,1,-,1,2,1,-,6,6,3,16,-,-,-,-,-,-,2,-,-,1,-,-,1,2,1,-,4,12,9
05201056009,3,秋田市,下北手松崎字谷崎,0,,,54,1,1,-,-,2,-,2,4,1,-,4,-,12,6,4,2,25,27,17,23,1,-,-,-,1,-,1,3,-,-,2,-,5,3,1,1,12,10,6,31,-,1,-,-,1,-,1,1,1,-,2,-,7,3,3,1,13,17,11
